#MV iteative lensing noise curves
# \ell Mask0 Mask1 Mask2
5.304000000000000000e+03 7.460501405793062402e-14 7.665178714226964472e-14 8.336071215048305153e-14
5.305000000000000000e+03 7.464070396588855384e-14 7.668792342078081858e-14 8.339902185705923948e-14
5.306000000000000000e+03 7.467654597512295628e-14 7.672421598975660809e-14 8.343750272797045234e-14
5.307000000000000000e+03 7.471253900863302391e-14 7.676066373393160517e-14 8.347615351707254305e-14
5.308000000000000000e+03 7.474868198747019490e-14 7.679726553628114092e-14 8.351497297614792254e-14
5.309000000000000000e+03 7.478497383105223331e-14 7.683402027789556013e-14 8.355395985496837831e-14
5.310000000000000000e+03 7.482141345672349904e-14 7.687092683798025921e-14 8.359311290123224323e-14
5.311000000000000000e+03 7.485799978032035287e-14 7.690798409385572398e-14 8.363243086037591459e-14
5.312000000000000000e+03 7.489473171573140123e-14 7.694519092095741613e-14 8.367191247601364721e-14
5.313000000000000000e+03 7.493160817496026422e-14 7.698254619302438034e-14 8.371155648937211055e-14
5.314000000000000000e+03 7.496862806831411975e-14 7.702004878159653170e-14 8.375136163985583161e-14
5.315000000000000000e+03 7.500579030421515942e-14 7.705769755664300542e-14 8.379132666467020776e-14
5.316000000000000000e+03 7.504309378938918312e-14 7.709549138605945687e-14 8.383145029882156982e-14
5.317000000000000000e+03 7.508053742861412275e-14 7.713342913598226801e-14 8.387173127530559996e-14
5.318000000000000000e+03 7.511812012490868730e-14 7.717150967060004116e-14 8.391216832517016285e-14
5.319000000000000000e+03 7.515584077940657421e-14 7.720973185221640499e-14 8.395276017707556309e-14
5.320000000000000000e+03 7.519369829160786990e-14 7.724809454137568950e-14 8.399350555785997537e-14
5.321000000000000000e+03 7.523169155893925665e-14 7.728659659654882056e-14 8.403440319209960099e-14
5.322000000000000000e+03 7.526981947725653595e-14 7.732523687444737491e-14 8.407545180236003040e-14
5.323000000000000000e+03 7.530808094046779275e-14 7.736401422989801869e-14 8.411665010894490587e-14
5.324000000000000000e+03 7.534647484059612573e-14 7.740292751584241918e-14 8.415799683027294647e-14
5.325000000000000000e+03 7.538500006796816611e-14 7.744197558321165806e-14 8.419949068250088521e-14
5.326000000000000000e+03 7.542365551108845311e-14 7.748115728130318074e-14 8.424113037977484429e-14
5.327000000000000000e+03 7.546244005651369586e-14 7.752047145727813421e-14 8.428291463410466010e-14
5.328000000000000000e+03 7.550135258910417388e-14 7.755991695653840465e-14 8.432484215536390843e-14
5.329000000000000000e+03 7.554039199183521827e-14 7.759949262260090457e-14 8.436691165135269786e-14
5.330000000000000000e+03 7.557955714592282361e-14 7.763919729703475427e-14 8.440912182779766968e-14
5.331000000000000000e+03 7.561884693057242415e-14 7.767902981958694416e-14 8.445147138828922988e-14
5.332000000000000000e+03 7.565826022341862383e-14 7.771898902805668506e-14 8.449395903421861694e-14
5.333000000000000000e+03 7.569779590002255933e-14 7.775907375829542078e-14 8.453658346502931498e-14
5.334000000000000000e+03 7.573745283437462537e-14 7.779928284445811507e-14 8.457934337790282203e-14
5.335000000000000000e+03 7.577722989839168630e-14 7.783961511862627701e-14 8.462223746794725722e-14
5.336000000000000000e+03 7.581712596229424000e-14 7.788006941105928587e-14 8.466526442832288438e-14
5.337000000000000000e+03 7.585713989441773495e-14 7.792064455006876653e-14 8.470842294980238192e-14
5.338000000000000000e+03 7.589727056127559074e-14 7.796133936214420139e-14 8.475171172121064871e-14
5.339000000000000000e+03 7.593751682762185257e-14 7.800215267182726800e-14 8.479512942929911630e-14
5.340000000000000000e+03 7.597787755626281128e-14 7.804308330177469549e-14 8.483867475849443690e-14
5.341000000000000000e+03 7.601835164047821466e-14 7.808413010775564317e-14 8.488234643274452509e-14
5.342000000000000000e+03 7.605893810071948381e-14 7.812529208408342752e-14 8.492614333942290812e-14
5.343000000000000000e+03 7.609963598828845868e-14 7.816656825830949546e-14 8.497006440561288186e-14
5.344000000000000000e+03 7.614044435266486203e-14 7.820795765654010074e-14 8.501410855670124945e-14
5.345000000000000000e+03 7.618136224213462392e-14 7.824945930331072989e-14 8.505827471618987824e-14
5.346000000000000000e+03 7.622238870303586954e-14 7.829107222139757079e-14 8.510256180594698670e-14
5.347000000000000000e+03 7.626352278045010024e-14 7.833279543213169384e-14 8.514696874601871390e-14
5.348000000000000000e+03 7.630476351782519370e-14 7.837462795527335180e-14 8.519149445469186242e-14
5.349000000000000000e+03 7.634610995697537872e-14 7.841656880894916110e-14 8.523613784849394878e-14
5.350000000000000000e+03 7.638756113833259783e-14 7.845861700958932122e-14 8.528089784238169708e-14
5.351000000000000000e+03 7.642911610056949492e-14 7.850077157217883846e-14 8.532577334923841460e-14
5.352000000000000000e+03 7.647077388097642761e-14 7.854303151013198978e-14 8.537076328050222813e-14
5.353000000000000000e+03 7.651253351514727344e-14 7.858539583510371560e-14 8.541586654560065360e-14
5.354000000000000000e+03 7.655439403729363633e-14 7.862786355724098246e-14 8.546108205239045238e-14
5.355000000000000000e+03 7.659635447993061484e-14 7.867043368518283351e-14 8.550640870684336166e-14
5.356000000000000000e+03 7.663841387406539678e-14 7.871310522587181918e-14 8.555184541323472692e-14
5.357000000000000000e+03 7.668057124907149582e-14 7.875587718461689150e-14 8.559739107401771329e-14
5.358000000000000000e+03 7.672282563294015198e-14 7.879874856528183458e-14 8.564304459007473131e-14
5.359000000000000000e+03 7.676517605190331927e-14 7.884171836990832790e-14 8.568880486021472427e-14
5.360000000000000000e+03 7.680762153081062756e-14 7.888478559915575206e-14 8.573467078180150540e-14
5.361000000000000000e+03 7.685016109275240806e-14 7.892794925204986404e-14 8.578064125012540805e-14
5.362000000000000000e+03 7.689279375949957480e-14 7.897120832579427832e-14 8.582671515903168599e-14
5.363000000000000000e+03 7.693551855100086147e-14 7.901456181633598552e-14 8.587289140041777552e-14
5.364000000000000000e+03 7.697833448588555931e-14 7.905800871773700260e-14 8.591916886429615188e-14
5.365000000000000000e+03 7.702124058102364828e-14 7.910154802255143573e-14 8.596554643923417288e-14
5.366000000000000000e+03 7.706423585184001615e-14 7.914517872182535411e-14 8.601202301172572905e-14
5.367000000000000000e+03 7.710731931218872035e-14 7.918889980484557874e-14 8.605859746669391850e-14
5.368000000000000000e+03 7.715048997429020729e-14 7.923271025945378794e-14 8.610526868723974734e-14
5.369000000000000000e+03 7.719374684879409307e-14 7.927660907166954282e-14 8.615203555457922277e-14
5.370000000000000000e+03 7.723708894490491419e-14 7.932059522613009297e-14 8.619889694835757214e-14
5.371000000000000000e+03 7.728051527013070183e-14 7.936466770571340193e-14 8.624585174620941202e-14
5.372000000000000000e+03 7.732402483047153852e-14 7.940882549178945940e-14 8.629289882432420365e-14
5.373000000000000000e+03 7.736761663035672697e-14 7.945306756403182544e-14 8.634003705675514769e-14
5.374000000000000000e+03 7.741128967258190837e-14 7.949739290054321719e-14 8.638726531598463973e-14
5.375000000000000000e+03 7.745504295843480049e-14 7.954180047785558456e-14 8.643458247273580194e-14
5.376000000000000000e+03 7.749887548769512201e-14 7.958628927086726645e-14 8.648198739590957617e-14
5.377000000000000000e+03 7.754278625838331817e-14 7.963085825278009641e-14 8.652947895252203155e-14
5.378000000000000000e+03 7.758677426713751009e-14 7.967550639535080318e-14 8.657705600801838166e-14
5.379000000000000000e+03 7.763083850889938930e-14 7.972023266851398564e-14 8.662471742595887904e-14
5.380000000000000000e+03 7.767497810301771027e-14 7.976503616862194167e-14 8.667246220857372199e-14
5.381000000000000000e+03 7.771919267137036276e-14 7.980991650215877981e-14 8.672028991899301600e-14
5.382000000000000000e+03 7.776348196118481785e-14 7.985487340278026929e-14 8.676820026014778645e-14
5.383000000000000000e+03 7.780784571931153422e-14 7.989990660382801076e-14 8.681619293446635867e-14
5.384000000000000000e+03 7.785228369203548982e-14 7.994501583807814936e-14 8.686426764387442106e-14
5.385000000000000000e+03 7.789679562526466280e-14 7.999020083786699926e-14 8.691242408973219392e-14
5.386000000000000000e+03 7.794138126446722559e-14 8.003546133496534342e-14 8.696066197296001608e-14
5.387000000000000000e+03 7.798604035460870108e-14 8.008079706082988452e-14 8.700898099372434040e-14
5.388000000000000000e+03 7.803077264021473067e-14 8.012620774635176882e-14 8.705738085194018137e-14
5.389000000000000000e+03 7.807557786543405698e-14 8.017169312185669968e-14 8.710586124689432989e-14
5.390000000000000000e+03 7.812045577378702233e-14 8.021725291729335542e-14 8.715442187718237064e-14
5.391000000000000000e+03 7.816540610847986357e-14 8.026288686223345247e-14 8.720306244114860140e-14
5.392000000000000000e+03 7.821042861227894870e-14 8.030859468555755151e-14 8.725178263632043867e-14
5.393000000000000000e+03 7.825552302738521547e-14 8.035437611576918816e-14 8.730058215997402469e-14
5.394000000000000000e+03 7.830068909562257659e-14 8.040023088093213021e-14 8.734946070869435857e-14
5.395000000000000000e+03 7.834592655837508859e-14 8.044615870860745804e-14 8.739841797850094606e-14
5.396000000000000000e+03 7.839123515646140294e-14 8.049215932585357720e-14 8.744745366503625525e-14
5.397000000000000000e+03 7.843661463038593946e-14 8.053823245928912542e-14 8.749656746325166160e-14
5.398000000000000000e+03 7.848206472008767506e-14 8.058437783496722179e-14 8.754575906759586577e-14
5.399000000000000000e+03 7.852758516512856164e-14 8.063059517850114181e-14 8.759502817214056866e-14
5.400000000000000000e+03 7.857317570450508297e-14 8.067688421519003028e-14 8.764437447020348420e-14
5.401000000000000000e+03 7.861883607696241070e-14 8.072324466957907028e-14 8.769379765478819562e-14
5.402000000000000000e+03 7.866456602049169162e-14 8.076967626589921318e-14 8.774329741814427394e-14
5.403000000000000000e+03 7.871036527289564210e-14 8.081617872794168038e-14 8.779287345214432828e-14
5.404000000000000000e+03 7.875623357141140938e-14 8.086275177880644916e-14 8.784252544809544916e-14
5.405000000000000000e+03 7.880217065277355429e-14 8.090939514140509157e-14 8.789225309673927159e-14
5.406000000000000000e+03 7.884817625340244380e-14 8.095610853789511700e-14 8.794205608831473055e-14
5.407000000000000000e+03 7.889425010902731440e-14 8.100289169011994197e-14 8.799193411249534339e-14
5.408000000000000000e+03 7.894039195512605255e-14 8.104974431942027035e-14 8.804188685845190217e-14
5.409000000000000000e+03 7.898660152667392041e-14 8.109666614657135051e-14 8.809191401485257467e-14
5.410000000000000000e+03 7.903287855814346747e-14 8.114365689197146891e-14 8.814201526973724196e-14
5.411000000000000000e+03 7.907922278350466944e-14 8.119071627551618673e-14 8.819219031064305984e-14
5.412000000000000000e+03 7.912563393641329553e-14 8.123784401653564751e-14 8.824243882460458505e-14
5.413000000000000000e+03 7.917211174995960900e-14 8.128503983392010070e-14 8.829276049815371216e-14
5.414000000000000000e+03 7.921865595679409260e-14 8.133230344618288435e-14 8.834315501719399857e-14
5.415000000000000000e+03 7.926526628912738551e-14 8.137963457127179264e-14 8.839362206718918331e-14
5.416000000000000000e+03 7.931194247860465876e-14 8.142703292656913901e-14 8.844416133291187492e-14
5.417000000000000000e+03 7.935868425661970813e-14 8.147449822901745641e-14 8.849477249882048810e-14
5.418000000000000000e+03 7.940549135387523678e-14 8.152203019524505872e-14 8.854545524868230705e-14
5.419000000000000000e+03 7.945236347713497287e-14 8.156962851737586722e-14 8.859620923579119687e-14
5.420000000000000000e+03 7.949930023778390851e-14 8.161729279158958637e-14 8.864703399305511825e-14
5.421000000000000000e+03 7.954630122282828035e-14 8.166502258974994590e-14 8.869792902278300089e-14
5.422000000000000000e+03 7.959336601877166288e-14 8.171281748277823288e-14 8.874889382627839965e-14
5.423000000000000000e+03 7.964049421130081244e-14 8.176067704109305956e-14 8.879992790415375152e-14
5.424000000000000000e+03 7.968768538541132963e-14 8.180860083429623273e-14 8.885103075620468797e-14
5.425000000000000000e+03 7.973493912565902195e-14 8.185658843136125981e-14 8.890220188147284092e-14
5.426000000000000000e+03 7.978225501559434728e-14 8.190463940057045464e-14 8.895344077805734912e-14
5.427000000000000000e+03 7.982963263826513924e-14 8.195275330951501318e-14 8.900474694336623347e-14
5.428000000000000000e+03 7.987707157615373807e-14 8.200092972490648203e-14 8.905611987399069670e-14
5.429000000000000000e+03 7.992457141092566588e-14 8.204916821307939541e-14 8.910755906576794199e-14
5.430000000000000000e+03 7.997213172355528900e-14 8.209746833942584489e-14 8.915906401346702962e-14
5.431000000000000000e+03 8.001975209438866188e-14 8.214582966870957223e-14 8.921063421141722676e-14
5.432000000000000000e+03 8.006743210308068319e-14 8.219425176500317604e-14 8.926226915294245097e-14
5.433000000000000000e+03 8.011517132872077085e-14 8.224273419168813709e-14 8.931396833048698313e-14
5.434000000000000000e+03 8.016296934951870609e-14 8.229127651145471726e-14 8.936573123592966125e-14
5.435000000000000000e+03 8.021082574324441392e-14 8.233987828617643605e-14 8.941755736001829873e-14
5.436000000000000000e+03 8.025874008672538930e-14 8.238853907728694408e-14 8.946944619306091587e-14
5.437000000000000000e+03 8.030671195641210219e-14 8.243725844521460554e-14 8.952139722417166457e-14
5.438000000000000000e+03 8.035474092781254201e-14 8.248603594988512243e-14 8.957340994202499195e-14
5.439000000000000000e+03 8.040282657586924269e-14 8.253487115047019719e-14 8.962548383422711390e-14
5.440000000000000000e+03 8.045096847489637572e-14 8.258376360538759581e-14 8.967761838763024672e-14
5.441000000000000000e+03 8.049916619851701997e-14 8.263271287248954041e-14 8.972981308833273337e-14
5.442000000000000000e+03 8.054741931953736045e-14 8.268171850881147287e-14 8.978206742167880368e-14
5.443000000000000000e+03 8.059572741019816452e-14 8.273078007069767930e-14 8.983438087194464549e-14
5.444000000000000000e+03 8.064409004217471880e-14 8.277989711373848411e-14 8.988675292290373402e-14
5.445000000000000000e+03 8.069250678619975368e-14 8.282906919302151169e-14 8.993918305732424540e-14
5.446000000000000000e+03 8.074097721256624427e-14 8.287829586275476234e-14 8.999167075728326310e-14
5.447000000000000000e+03 8.078950089068751639e-14 8.292757667645510585e-14 9.004421550385245791e-14
5.448000000000000000e+03 8.083807738953703961e-14 8.297691118694823102e-14 9.009681677753812086e-14
5.449000000000000000e+03 8.088670627714584085e-14 8.302629894643152733e-14 9.014947405784113027e-14
5.450000000000000000e+03 8.093538712110509082e-14 8.307573950628556614e-14 9.020218682357128446e-14
5.451000000000000000e+03 8.098411948812634876e-14 8.312523241732541282e-14 9.025495455272156361e-14
5.452000000000000000e+03 8.103290294429281149e-14 8.317477722948652126e-14 9.030777672227958569e-14
5.453000000000000000e+03 8.108173705518505153e-14 8.322437349207600821e-14 9.036065280866757629e-14
5.454000000000000000e+03 8.113062138537836754e-14 8.327402075383549701e-14 9.041358228730232307e-14
5.455000000000000000e+03 8.117955549907097006e-14 8.332371856256414313e-14 9.046656463297244059e-14
5.456000000000000000e+03 8.122853895964435245e-14 8.337346646543279011e-14 9.051959931952393666e-14
5.457000000000000000e+03 8.127757132972595804e-14 8.342326400904677550e-14 9.057268581998606408e-14
5.458000000000000000e+03 8.132665249766360760e-14 8.347311107710433602e-14 9.062582398494473038e-14
5.459000000000000000e+03 8.137578365732532734e-14 8.352300890544520207e-14 9.067901517885638096e-14
5.460000000000000000e+03 8.142496633087559984e-14 8.357295907001791311e-14 9.073226114668727041e-14
5.461000000000000000e+03 8.147420204255233708e-14 8.362296314890728184e-14 9.078556363591692628e-14
5.462000000000000000e+03 8.152349231879258065e-14 8.367302272252291294e-14 9.083892439666373577e-14
5.463000000000000000e+03 8.157283868829532037e-14 8.372313937347351550e-14 9.089234518143377241e-14
5.464000000000000000e+03 8.162224268202148163e-14 8.377331468675542182e-14 9.094582774530918864e-14
5.465000000000000000e+03 8.167170583281696349e-14 8.382355024962691241e-14 9.099937384575973488e-14
5.466000000000000000e+03 8.172122967616657513e-14 8.387384765141968453e-14 9.105298524301978453e-14
5.467000000000000000e+03 8.177081574931444963e-14 8.392420848397875892e-14 9.110666369958563398e-14
5.468000000000000000e+03 8.182046559195513662e-14 8.397463434134823544e-14 9.116041098065539665e-14
5.469000000000000000e+03 8.187018074598231535e-14 8.402512681970853766e-14 9.121422885394038321e-14
5.470000000000000000e+03 8.191996275536309448e-14 8.407568751775328640e-14 9.126811908947674683e-14
5.471000000000000000e+03 8.196981316632658132e-14 8.412631803624964543e-14 9.132208346000240725e-14
5.472000000000000000e+03 8.201973352730092449e-14 8.417701997835231341e-14 9.137612374083135051e-14
5.473000000000000000e+03 8.206972538885063415e-14 8.422779494947798768e-14 9.143024170960236729e-14
5.474000000000000000e+03 8.211979030392774271e-14 8.427864455724246996e-14 9.148443914665601484e-14
5.475000000000000000e+03 8.216992982749499436e-14 8.432957041164914734e-14 9.153871783478329219e-14
5.476000000000000000e+03 8.222014551671418717e-14 8.438057412496335510e-14 9.159307955928848396e-14
5.477000000000000000e+03 8.227043893113474246e-14 8.443165731171241459e-14 9.164752610805195372e-14
5.478000000000000000e+03 8.232081163225386114e-14 8.448282158862273894e-14 9.170205927146735062e-14
5.479000000000000000e+03 8.237126518408206760e-14 8.453406857487117043e-14 9.175668084244163466e-14
5.480000000000000000e+03 8.242180115251475892e-14 8.458539989183368099e-14 9.181139261652062549e-14
5.481000000000000000e+03 8.247242110589784968e-14 8.463681716308534692e-14 9.186619639157501048e-14
5.482000000000000000e+03 8.252312661465065863e-14 8.468832201465169894e-14 9.192109396817716786e-14
5.483000000000000000e+03 8.257391925151730913e-14 8.473991607475739740e-14 9.197608714947563049e-14
5.484000000000000000e+03 8.262480059131537918e-14 8.479160097395181895e-14 9.203117774094369804e-14
5.485000000000000000e+03 8.267577221112436975e-14 8.484337834498353295e-14 9.208636755081926790e-14
5.486000000000000000e+03 8.272683569034854857e-14 8.489524982305150011e-14 9.214165838972787332e-14
5.487000000000000000e+03 8.277799261040285729e-14 8.494721704555381072e-14 9.219705207093391979e-14
5.488000000000000000e+03 8.282924455508981031e-14 8.499928165208768475e-14 9.225255041021516152e-14
5.489000000000000000e+03 8.288059311034819519e-14 8.505144528476358986e-14 9.230815522586257521e-14
5.490000000000000000e+03 8.293203986437877297e-14 8.510370958776546100e-14 9.236386833874327958e-14
5.491000000000000000e+03 8.298358640751857786e-14 8.515607620779050607e-14 9.241969157223764112e-14
5.492000000000000000e+03 8.303523433236659231e-14 8.520854679360936236e-14 9.247562675230213046e-14
5.493000000000000000e+03 8.308698523384656552e-14 8.526112299650599063e-14 9.253167570753217885e-14
5.494000000000000000e+03 8.313884070889289536e-14 8.531380646990058697e-14 9.258784026878516575e-14
5.495000000000000000e+03 8.319080235682753983e-14 8.536659886953813948e-14 9.264412226987153670e-14
5.496000000000000000e+03 8.324287177910879322e-14 8.541950185355125948e-14 9.270052354680089213e-14
5.497000000000000000e+03 8.329505083995772684e-14 8.547251735094067286e-14 9.275704623604471678e-14
5.498000000000000000e+03 8.334734244792364546e-14 8.552564836802204366e-14 9.281369366844518375e-14
5.499000000000000000e+03 8.339974977658062957e-14 8.557889818411544892e-14 9.287046947744272462e-14
5.500000000000000000e+03 8.345227600377529344e-14 8.563227008331618685e-14 9.292737730175559125e-14
5.501000000000000000e+03 8.350492431200384799e-14 8.568576735424345210e-14 9.298442078512865714e-14
5.502000000000000000e+03 8.355769788816070029e-14 8.573939329029164786e-14 9.304160357645887794e-14
5.503000000000000000e+03 8.361059992366416647e-14 8.579315118944191755e-14 9.309892933004690652e-14
5.504000000000000000e+03 8.366363361458212142e-14 8.584704435432492553e-14 9.315640170503129663e-14
5.505000000000000000e+03 8.371680216125499909e-14 8.590107609234663307e-14 9.321402436601711781e-14
5.506000000000000000e+03 8.377010876879845457e-14 8.595524971537399091e-14 9.327180098251019696e-14
5.507000000000000000e+03 8.382355664660070199e-14 8.600956854017484601e-14 9.332973522942000768e-14
5.508000000000000000e+03 8.387714900869953951e-14 8.606403588797813577e-14 9.338783078668245593e-14
5.509000000000000000e+03 8.393088907371945505e-14 8.611865508485084998e-14 9.344609133944862607e-14
5.510000000000000000e+03 8.398478006462036456e-14 8.617342946138382435e-14 9.350452057821020337e-14
5.511000000000000000e+03 8.403882520907454879e-14 8.622836235300599745e-14 9.356312219829693815e-14
5.512000000000000000e+03 8.409302773908971653e-14 8.628345709973299758e-14 9.362189990056786454e-14
5.513000000000000000e+03 8.414739089138592869e-14 8.633871704623006236e-14 9.368085739090847430e-14
5.514000000000000000e+03 8.420191790714433667e-14 8.639414554187474362e-14 9.373999838041932396e-14
5.515000000000000000e+03 8.425661203200713183e-14 8.644974594075705894e-14 9.379932658529041033e-14
5.516000000000000000e+03 8.431147651626608955e-14 8.650552160167935280e-14 9.385884572717801878e-14
5.517000000000000000e+03 8.436651461461118140e-14 8.656147588796789128e-14 9.391855953263934350e-14
5.518000000000000000e+03 8.442172958644480678e-14 8.661761216784982409e-14 9.397847173357234371e-14
5.519000000000000000e+03 8.447712469563037985e-14 8.667393381413902850e-14 9.403858606715276101e-14
5.520000000000000000e+03 8.453270321049241782e-14 8.673044420436175917e-14 9.409890627558297132e-14
5.521000000000000000e+03 8.458846840400498409e-14 8.678714672075667337e-14 9.415943610634315816e-14
5.522000000000000000e+03 8.464442355366601323e-14 8.684404475014915596e-14 9.422017931225424487e-14
5.523000000000000000e+03 8.470057194143453027e-14 8.690114168426543753e-14 9.428113965110089478e-14
5.524000000000000000e+03 8.475691685398193760e-14 8.695844091929287698e-14 9.434232088613408503e-14
5.525000000000000000e+03 8.481346158244069022e-14 8.701594585644531605e-14 9.440372678556855804e-14
5.526000000000000000e+03 8.487020942246715215e-14 8.707365990127202457e-14 9.446536112308539527e-14
5.527000000000000000e+03 8.492716367436723358e-14 8.713158646434884358e-14 9.452722767745510585e-14
5.528000000000000000e+03 8.498432764284510398e-14 8.718972896077547263e-14 9.458933023266316268e-14
5.529000000000000000e+03 8.504170463738009089e-14 8.724809081042683248e-14 9.465167257791014134e-14
5.530000000000000000e+03 8.509929797184980637e-14 8.730667543789024651e-14 9.471425850767450074e-14
5.531000000000000000e+03 8.515711096478139602e-14 8.736548627246544068e-14 9.477709182171253266e-14
5.532000000000000000e+03 8.521514693916308328e-14 8.742452674816448048e-14 9.484017632493278773e-14
5.533000000000000000e+03 8.527340922275830016e-14 8.748380030371187188e-14 9.490351582739599964e-14
5.534000000000000000e+03 8.533190114760303768e-14 8.754331038260732939e-14 9.496711414462926644e-14
5.535000000000000000e+03 8.539062605063418305e-14 8.760306043306294491e-14 9.503097509718624472e-14
5.536000000000000000e+03 8.544958711296563570e-14 8.766305374043062790e-14 9.509510232680114671e-14
5.537000000000000000e+03 8.550878687922461658e-14 8.772329292410753985e-14 9.515949874277725152e-14
5.538000000000000000e+03 8.556822773733567167e-14 8.778378043943680406e-14 9.522416707421610761e-14
5.539000000000000000e+03 8.562791207811367018e-14 8.784451874490317921e-14 9.528911005373784814e-14
5.540000000000000000e+03 8.568784229589204079e-14 8.790551030232150247e-14 9.535433041760682813e-14
5.541000000000000000e+03 8.574802078795727824e-14 8.796675757689954595e-14 9.541983090579450607e-14
5.542000000000000000e+03 8.580844995492601891e-14 8.802826303698662882e-14 9.548561426191656234e-14
5.543000000000000000e+03 8.586913220061927739e-14 8.809002915432501777e-14 9.555168323317010580e-14
5.544000000000000000e+03 8.593006993193687249e-14 8.815205840386143348e-14 9.561804057058502385e-14
5.545000000000000000e+03 8.599126555904584507e-14 8.821435326387262464e-14 9.568468902858406306e-14
5.546000000000000000e+03 8.605272149538048329e-14 8.827691621590265034e-14 9.575163136548557977e-14
5.547000000000000000e+03 8.611444015745389216e-14 8.833974974482563554e-14 9.581887034325217735e-14
5.548000000000000000e+03 8.617642396510920465e-14 8.840285633878295250e-14 9.588640872730221271e-14
5.549000000000000000e+03 8.623867534126833273e-14 8.846623848918324603e-14 9.595424928701240793e-14
5.550000000000000000e+03 8.630119671212048614e-14 8.852989869082805799e-14 9.602239479521530168e-14
5.551000000000000000e+03 8.636399050712205882e-14 8.859383944172339685e-14 9.609084802851331689e-14
5.552000000000000000e+03 8.642705915887109272e-14 8.865806324326815551e-14 9.615961176709026711e-14
5.553000000000000000e+03 8.649040510317002067e-14 8.872257260000281178e-14 9.622868879489988799e-14
5.554000000000000000e+03 8.655403077908857327e-14 8.878737001992363486e-14 9.629808189947739417e-14
5.555000000000000000e+03 8.661793862877519697e-14 8.885245801423128478e-14 9.636779387219062736e-14
5.556000000000000000e+03 8.668213109783410437e-14 8.891783909758218771e-14 9.643782750792611493e-14
5.557000000000000000e+03 8.674661063482263723e-14 8.898351578771153617e-14 9.650818560527741206e-14
5.558000000000000000e+03 8.681137969169100915e-14 8.904949060581026353e-14 9.657887096660800861e-14
5.559000000000000000e+03 8.687644072359386248e-14 8.911576607646220027e-14 9.664988639779995392e-14
5.560000000000000000e+03 8.694179618882747493e-14 8.918234472726717507e-14 9.672123470863086918e-14
5.561000000000000000e+03 8.700744854895534629e-14 8.924922908953203182e-14 9.679291871239702335e-14
5.562000000000000000e+03 8.707340026874540506e-14 8.931642169751671835e-14 9.686494122616450656e-14
5.563000000000000000e+03 8.713965381629568350e-14 8.938392508899979243e-14 9.693730507064373170e-14
5.564000000000000000e+03 8.720621166272011113e-14 8.945174180502708436e-14 9.701001307025212687e-14
5.565000000000000000e+03 8.727307628252557766e-14 8.951987438997442722e-14 9.708306805311424890e-14
5.566000000000000000e+03 8.734025015348620746e-14 8.958832539148502759e-14 9.715647285099886384e-14
5.567000000000000000e+03 8.740773575639203483e-14 8.965709736065771935e-14 9.723023029950754153e-14
5.568000000000000000e+03 8.747553557555171659e-14 8.972619285173304750e-14 9.730434323776034814e-14
5.569000000000000000e+03 8.754365209822698832e-14 8.979561442234440363e-14 9.737881450864734766e-14
5.570000000000000000e+03 8.761208781507249524e-14 8.986536463358094542e-14 9.745364695876561923e-14
5.571000000000000000e+03 8.768084522001015514e-14 8.993544604961059694e-14 9.752884343841933292e-14
5.572000000000000000e+03 8.774992681010347072e-14 9.000586123818271072e-14 9.760440680168263136e-14
5.573000000000000000e+03 8.781933508562038602e-14 9.007661277018822425e-14 9.768033990614812827e-14
5.574000000000000000e+03 8.788907255028456072e-14 9.014770321991097204e-14 9.775664561330414807e-14
5.575000000000000000e+03 8.795914131398963233e-14 9.021913475580385705e-14 9.783332633224952561e-14
5.576000000000000000e+03 8.802954190138156866e-14 9.029090791137217158e-14 9.791038265071347891e-14
5.577000000000000000e+03 8.810027444038602995e-14 9.036302281102296594e-14 9.798781470051720221e-14
5.578000000000000000e+03 8.817133905886583263e-14 9.043547957891197829e-14 9.806562261329343405e-14
5.579000000000000000e+03 8.824273588424397480e-14 9.050827833900647844e-14 9.814380652048639410e-14
5.580000000000000000e+03 8.831446504406911692e-14 9.058141921527368575e-14 9.822236655316336542e-14
5.581000000000000000e+03 8.838652666551293228e-14 9.065490233130388287e-14 9.830130284239156790e-14
5.582000000000000000e+03 8.845892087562141921e-14 9.072872781043597720e-14 9.838061551892409076e-14
5.583000000000000000e+03 8.853164780131493884e-14 9.080289577607173258e-14 9.846030471326269840e-14
5.584000000000000000e+03 8.860470756926248970e-14 9.087740635117306925e-14 9.854037055572064905e-14
5.585000000000000000e+03 8.867810030613309554e-14 9.095225965863913938e-14 9.862081317642273260e-14
5.586000000000000000e+03 8.875182613815594915e-14 9.102745582124333175e-14 9.870163270530516961e-14
5.587000000000000000e+03 8.882588519156024332e-14 9.110299496138213636e-14 9.878282927199011305e-14
5.588000000000000000e+03 8.890027759244950845e-14 9.117887720138913627e-14 9.886440300591118442e-14
5.589000000000000000e+03 8.897500346655027514e-14 9.125510266340945883e-14 9.894635403637630498e-14
5.590000000000000000e+03 8.905006293958908664e-14 9.133167146939975044e-14 9.902868249237929053e-14
5.591000000000000000e+03 8.912545613710399260e-14 9.140858374100248889e-14 9.911138850272545063e-14
5.592000000000000000e+03 8.920118318438169268e-14 9.148583959979727031e-14 9.919447219603157603e-14
5.593000000000000000e+03 8.927724420658324935e-14 9.156343916723809154e-14 9.927793370060030154e-14
