   244    0.73181E-09    0.25787E-12    0.26923E-14    0.70617E-11
   245    0.72993E-09    0.26702E-12    0.27144E-14    0.72814E-11
   246    0.72797E-09    0.27645E-12    0.27365E-14    0.75003E-11
   247    0.72594E-09    0.28617E-12    0.27586E-14    0.77183E-11
   248    0.72384E-09    0.29619E-12    0.27807E-14    0.79353E-11
   249    0.72166E-09    0.30650E-12    0.28028E-14    0.81512E-11
   250    0.71942E-09    0.31711E-12    0.28248E-14    0.83659E-11
   251    0.71710E-09    0.32802E-12    0.28469E-14    0.85793E-11
   252    0.71472E-09    0.33923E-12    0.28689E-14    0.87913E-11
   253    0.71226E-09    0.35075E-12    0.28909E-14    0.90018E-11
   254    0.70974E-09    0.36256E-12    0.29129E-14    0.92108E-11
   255    0.70714E-09    0.37468E-12    0.29349E-14    0.94181E-11
   256    0.70449E-09    0.38710E-12    0.29569E-14    0.96236E-11
   257    0.70176E-09    0.39981E-12    0.29788E-14    0.98273E-11
   258    0.69898E-09    0.41283E-12    0.30007E-14    0.10029E-10
   259    0.69613E-09    0.42614E-12    0.30225E-14    0.10229E-10
   260    0.69322E-09    0.43974E-12    0.30443E-14    0.10426E-10
   261    0.69024E-09    0.45364E-12    0.30661E-14    0.10622E-10
   262    0.68721E-09    0.46784E-12    0.30878E-14    0.10815E-10
   263    0.68412E-09    0.48232E-12    0.31095E-14    0.11006E-10
   264    0.68097E-09    0.49710E-12    0.31312E-14    0.11194E-10
   265    0.67777E-09    0.51218E-12    0.31528E-14    0.11380E-10
   266    0.67451E-09    0.52754E-12    0.31744E-14    0.11563E-10
   267    0.67120E-09    0.54319E-12    0.31959E-14    0.11743E-10
   268    0.66783E-09    0.55912E-12    0.32173E-14    0.11920E-10
   269    0.66441E-09    0.57535E-12    0.32387E-14    0.12095E-10
   270    0.66094E-09    0.59186E-12    0.32600E-14    0.12267E-10
   271    0.65742E-09    0.60866E-12    0.32813E-14    0.12435E-10
   272    0.65385E-09    0.62574E-12    0.33025E-14    0.12600E-10
   273    0.65024E-09    0.64310E-12    0.33237E-14    0.12762E-10
   274    0.64658E-09    0.66074E-12    0.33448E-14    0.12921E-10
   275    0.64287E-09    0.67867E-12    0.33658E-14    0.13076E-10
   276    0.63912E-09    0.69688E-12    0.33867E-14    0.13228E-10
   277    0.63532E-09    0.71536E-12    0.34076E-14    0.13376E-10
   278    0.63148E-09    0.73412E-12    0.34284E-14    0.13520E-10
   279    0.62760E-09    0.75315E-12    0.34491E-14    0.13661E-10
   280    0.62369E-09    0.77244E-12    0.34698E-14    0.13798E-10
   281    0.61973E-09    0.79199E-12    0.34904E-14    0.13930E-10
   282    0.61574E-09    0.81179E-12    0.35108E-14    0.14060E-10
   283    0.61171E-09    0.83184E-12    0.35313E-14    0.14185E-10
   284    0.60765E-09    0.85213E-12    0.35516E-14    0.14306E-10
   285    0.60356E-09    0.87266E-12    0.35718E-14    0.14423E-10
   286    0.59944E-09    0.89341E-12    0.35920E-14    0.14536E-10
   287    0.59528E-09    0.91440E-12    0.36121E-14    0.14644E-10
   288    0.59110E-09    0.93560E-12    0.36321E-14    0.14749E-10
   289    0.58689E-09    0.95702E-12    0.36520E-14    0.14849E-10
   290    0.58266E-09    0.97865E-12    0.36718E-14    0.14945E-10
   291    0.57840E-09    0.10005E-11    0.36915E-14    0.15037E-10
   292    0.57412E-09    0.10225E-11    0.37112E-14    0.15124E-10
   293    0.56982E-09    0.10447E-11    0.37307E-14    0.15207E-10
   294    0.56550E-09    0.10671E-11    0.37501E-14    0.15285E-10
   295    0.56116E-09    0.10897E-11    0.37695E-14    0.15358E-10
   296    0.55680E-09    0.11125E-11    0.37888E-14    0.15427E-10
   297    0.55243E-09    0.11355E-11    0.38079E-14    0.15491E-10
   298    0.54805E-09    0.11586E-11    0.38270E-14    0.15551E-10
   299    0.54365E-09    0.11819E-11    0.38460E-14    0.15605E-10
