# els cl_kk n0_tt n0_ee n0_te n0_tb n0_eb n0_mv n0_mvpol
5.590000000000000000e+02 1.701221301408076351e-08 6.422660510645347935e-08 1.826194494604682097e-08 2.627969384849099054e-07 5.529949918149619936e-08 4.211830952909326372e-09 3.033579750606706483e-09 3.422487851169620951e-09
5.600000000000000000e+02 1.696739691022774230e-08 6.425587832801901184e-08 1.826511417866030037e-08 2.632822171875455959e-07 5.532067233014886319e-08 4.213429061797778159e-09 3.034689832047619700e-09 3.423654374492893627e-09
5.610000000000000000e+02 1.692279670078824202e-08 6.428522805003404046e-08 1.826829380266501336e-08 2.637676556753250246e-07 5.534190738107021696e-08 4.215031065489376346e-09 3.035802405679588495e-09 3.424823790220888963e-09
5.620000000000000000e+02 1.687841237657483046e-08 6.431464685037984261e-08 1.827148233590614867e-08 2.642531035732755849e-07 5.536320442623068120e-08 4.216636936684476518e-09 3.036917380994789538e-09 3.425996028021081903e-09
5.630000000000000000e+02 1.683424392846541277e-08 6.434413587647680215e-08 1.827467830706263173e-08 2.647384093699941286e-07 5.538456355177619332e-08 4.218246646554165078e-09 3.038034686105285132e-09 3.427171016868026463e-09
5.640000000000000000e+02 1.679029134740263587e-08 6.437368731871335911e-08 1.827788023672190391e-08 2.652234220498049690e-07 5.540598482085659987e-08 4.219860165641432817e-09 3.039154228767122679e-09 3.428348684973057373e-09
5.650000000000000000e+02 1.674633969075251842e-08 6.440330232466727344e-08 1.828108665993832893e-08 2.657079894580430975e-07 5.542746829699043834e-08 4.221477463622716118e-09 3.040275936671465621e-09 3.429528960420125203e-09
5.660000000000000000e+02 1.670281881820898744e-08 6.443297313612790902e-08 1.828429610188862562e-08 2.661919597699745376e-07 5.544901402573736765e-08 4.223098508689630732e-09 3.041399716767754798e-09 3.430711769901369321e-09
5.670000000000000000e+02 1.665929885495627163e-08 6.446270066094717718e-08 1.828750710146714850e-08 2.666751802726957873e-07 5.547062205920882011e-08 4.224723268067120191e-09 3.042525495257948549e-09 3.431897039889313469e-09
5.680000000000000000e+02 1.661599472581703284e-08 6.449247735192309419e-08 1.829071819043228075e-08 2.671574996648740633e-07 5.549229243760051261e-08 4.226351708464032678e-09 3.043653179342950205e-09 3.433084696200044915e-09
5.690000000000000000e+02 1.657290642203518048e-08 6.452230377402618587e-08 1.829392791446178401e-08 2.676387643376053061e-07 5.551402521360252667e-08 4.227983795338056891e-09 3.044782693919324942e-09 3.434274664249376990e-09
5.700000000000000000e+02 1.652981900793736872e-08 6.455217227635589081e-08 1.829713481679367386e-08 2.681188221719029111e-07 5.553582043224167133e-08 4.229619492999448018e-09 3.045913945239495647e-09 3.435466868545082197e-09
5.710000000000000000e+02 1.648716233016584206e-08 6.458208364275823216e-08 1.830033745203417704e-08 2.685975193377106163e-07 5.555767815900924366e-08 4.231258765347154784e-09 3.047046858423054826e-09 3.436661233658922494e-09
5.720000000000000000e+02 1.644450652749908597e-08 6.461203019933262026e-08 1.830353436919524156e-08 2.690747054090521495e-07 5.557959845628675854e-08 4.232901574647411181e-09 3.048181339323418668e-09 3.437857682822630964e-09
5.730000000000000000e+02 1.640206651838875433e-08 6.464201235913268661e-08 1.830672413696098028e-08 2.695502257984242648e-07 5.560158141410889488e-08 4.234547883092898299e-09 3.049317311983201276e-09 3.439056139847270698e-09
5.740000000000000000e+02 1.635984229436724739e-08 6.467202245448792769e-08 1.830990532046210356e-08 2.700239300219973338e-07 5.562362712418382386e-08 4.236197651252140504e-09 3.050454682178639578e-09 3.440256527281051038e-09
5.750000000000000000e+02 1.631761892659328781e-08 6.470206113191038859e-08 1.831307649687515931e-08 2.704956635883769685e-07 5.564573571030143363e-08 4.237850839601209837e-09 3.051593374178864884e-09 3.441458767969673115e-09
5.760000000000000000e+02 1.627582624887748745e-08 6.473212031974870272e-08 1.831623624691541047e-08 2.709652776224252375e-07 5.566790730477607251e-08 4.239507407247743677e-09 3.052733293103613958e-09 3.442662783914249427e-09
5.770000000000000000e+02 1.623403441334892429e-08 6.476220093942771677e-08 1.831938316364898204e-08 2.714326182343904377e-07 5.569014207648404764e-08 4.241167312767900141e-09 3.053874363726130925e-09 3.443868497134226106e-09
5.780000000000000000e+02 1.619245833219196280e-08 6.479229494606095532e-08 1.832251584180601176e-08 2.718975352245496498e-07 5.571244020956102423e-08 4.242830513623644912e-09 3.055016490966600603e-09 3.445075828905306378e-09
5.790000000000000000e+02 1.615088308193818471e-08 6.482240299257141761e-08 1.832563289130129115e-08 2.723598770751407846e-07 5.573480192847634491e-08 4.244496966901976086e-09 3.056159599366215660e-09 3.446284700724334831e-09
5.800000000000000000e+02 1.610973848628506521e-08 6.485251701008934031e-08 1.832873292394834195e-08 2.728194947615137957e-07 5.575722747768959453e-08 4.246166628402972432e-09 3.057303593928241692e-09 3.447495033238105135e-09
5.810000000000000000e+02 1.606859470786849073e-08 6.488263776451231694e-08 1.833181457114417699e-08 2.732762376502139141e-07 5.577971714854895202e-08 4.247839453723097250e-09 3.058448399757156964e-09 3.448706747582680437e-09
5.820000000000000000e+02 1.602766665392948190e-08 6.491275697315651901e-08 1.833487646381929577e-08 2.737299580589463561e-07 5.580227125548460147e-08 4.249515397382170443e-09 3.059593921795909475e-09 3.449919764098314508e-09
5.830000000000000000e+02 1.598695431648702960e-08 6.494287524473276403e-08 1.833791725217000188e-08 2.741805073111746760e-07 5.582489016481442343e-08 4.251194413778815891e-09 3.060740085321288723e-09 3.451134003657101855e-09
5.840000000000000000e+02 1.594624277868251399e-08 6.497298459669724706e-08 1.834093558816585908e-08 2.746277390489543440e-07 5.584757427026468984e-08 4.252876455857749411e-09 3.061886796256706091e-09 3.452349386165078956e-09
5.850000000000000000e+02 1.590574694408810528e-08 6.500308538390090854e-08 1.834393014656998516e-08 2.750715055671987725e-07 5.587032402411338098e-08 4.254561476584387839e-09 3.063033979757527582e-09 3.453565832278226562e-09
5.860000000000000000e+02 1.586546680487265963e-08 6.503316954895067277e-08 1.834689959916137438e-08 2.755116627471074154e-07 5.589313990609350825e-08 4.256249427670020609e-09 3.064181542143774934e-09 3.454783261648776082e-09
5.870000000000000000e+02 1.582540235325844258e-08 6.506323791554660127e-08 1.834984264584827711e-08 2.759480631284620696e-07 5.591602246188331036e-08 4.257940261141310517e-09 3.065329410232007887e-09 3.456001595061722800e-09
5.880000000000000000e+02 1.578555358152067578e-08 6.509328202779262322e-08 1.835275798729190306e-08 2.763805670414529811e-07 5.593897226660257443e-08 4.259633927487407492e-09 3.066477490550852377e-09 3.457220752243320450e-09
5.890000000000000000e+02 1.574570557929181755e-08 6.512330291671644584e-08 1.835564434395563643e-08 2.768090285990135704e-07 5.596198996283748680e-08 4.261330377133226755e-09 3.067625710671005399e-09 3.458440653506910481e-09
5.900000000000000000e+02 1.570607324411635315e-08 6.515329194807127032e-08 1.835850044456459906e-08 2.772333097331777308e-07 5.598507622709264248e-08 4.263029559829681047e-09 3.068773977682108287e-09 3.459661218941534807e-09
5.910000000000000000e+02 1.566644166818312604e-08 6.518324990574135542e-08 1.836132503460356483e-08 2.776532667732398507e-07 5.600823180652990149e-08 4.264731424682071121e-09 3.069922219244820960e-09 3.460882368731955857e-09
5.920000000000000000e+02 1.562724064564866240e-08 6.521316844314503643e-08 1.836411687494721792e-08 2.780687649357750713e-07 5.603145748478061707e-08 4.266435920486274279e-09 3.071070344239851634e-09 3.462104023331356166e-09
5.930000000000000000e+02 1.558804036979198606e-08 6.524304847530099691e-08 1.836687473831105177e-08 2.784796637128778421e-07 5.605475411566676511e-08 4.268142995793457194e-09 3.072218281806145719e-09 3.463326103377558218e-09
5.940000000000000000e+02 1.554905573340211432e-08 6.527288156180199728e-08 1.836959741460227470e-08 2.788858307520572526e-07 5.607812259454892310e-08 4.269852598347376367e-09 3.073365941509351723e-09 3.464548529512424862e-09
5.950000000000000000e+02 1.551007183373886181e-08 6.530266831042047491e-08 1.837228370879309215e-08 2.792871272032043312e-07 5.610156389070863089e-08 4.271564675853005112e-09 3.074513252796755313e-09 3.465771222812254615e-09
5.960000000000000000e+02 1.547130356123008856e-08 6.533240046181190595e-08 1.837493243929678239e-08 2.796834240720722930e-07 5.612507901161567053e-08 4.273279175426248339e-09 3.075660126818093091e-09 3.466994104367451494e-09
5.970000000000000000e+02 1.543275090857157468e-08 6.536207888828578604e-08 1.837754244341828740e-08 2.800745877577871296e-07 5.614866904021687859e-08 4.274996043581122085e-09 3.076806494819445546e-09 3.468217095467962364e-09
5.980000000000000000e+02 1.539441386850800323e-08 6.539169524266952588e-08 1.838011257427054635e-08 2.804604914592382807e-07 5.617233510079140765e-08 4.276715226723986486e-09 3.077952268910247534e-09 3.469440117818849300e-09
5.990000000000000000e+02 1.535607754329877103e-08 6.542125032025716948e-08 1.838264170274601779e-08 2.808410053439109523e-07 5.619607839370386606e-08 4.278436670885425105e-09 3.079097381579918029e-09 3.470663093433922026e-09
6.000000000000000000e+02 1.531817170804649410e-08 6.545073576934503066e-08 1.838512871407841072e-08 2.812160052996361977e-07 5.621990015652416235e-08 4.280160321812389544e-09 3.080241746056185485e-09 3.471885944573806068e-09
6.010000000000000000e+02 1.528005168760838124e-08 6.548015257333951262e-08 1.838757251408176061e-08 2.815853662025212308e-07 5.624380170435649086e-08 4.281886124865957441e-09 3.081385296674333165e-09 3.473108593901032923e-09
6.020000000000000000e+02 1.524236214292861218e-08 6.550949220944782789e-08 1.838997202560672473e-08 2.819489668900885466e-07 5.626778439076217473e-08 4.283614025291488002e-09 3.082527947657115835e-09 3.474330964531585396e-09
6.030000000000000000e+02 1.520467329185639984e-08 6.553875577722938567e-08 1.839232619083446321e-08 2.823066874214347751e-07 5.629184964291850145e-08 4.285343968426635591e-09 3.083669635418945566e-09 3.475552980253584724e-09
6.040000000000000000e+02 1.516720001554798489e-08 6.556793411854470350e-08 1.839463396751541900e-08 2.826584106936581179e-07 5.631599892607819972e-08 4.287075898914718338e-09 3.084810274112002076e-09 3.476774564875649677e-09
6.050000000000000000e+02 1.512972742362579661e-08 6.559702938008472790e-08 1.839689433827438838e-08 2.830040200549131499e-07 5.634023378016993829e-08 4.288809761252161160e-09 3.085949803727327143e-09 3.477995642919563957e-09
6.060000000000000000e+02 1.509268527721847862e-08 6.562603322149075994e-08 1.839910629833562061e-08 2.833434041649190696e-07 5.636455577869488086e-08 4.290545500347931241e-09 3.087088142247378508e-09 3.479216139549897607e-09
6.070000000000000000e+02 1.505542892267909628e-08 6.565494571892268180e-08 1.840126886772709029e-08 2.836764501743358941e-07 5.638896656408168913e-08 4.292283060516168532e-09 3.088225226596475046e-09 3.480435980347777654e-09
6.080000000000000000e+02 1.501860299996436459e-08 6.568375887886235763e-08 1.840338108067637612e-08 2.840030514494248343e-07 5.641346781301997888e-08 4.294022385838737360e-09 3.089360976852810199e-09 3.481655091170594980e-09
6.090000000000000000e+02 1.498177774126489916e-08 6.571247378972052252e-08 1.840544199976888274e-08 2.843230995150446961e-07 5.643806126611737869e-08 4.295763420384620369e-09 3.090495333837266986e-09 3.482873398803123666e-09
6.100000000000000000e+02 1.494516802092941959e-08 6.574108270034731436e-08 1.840745069941344661e-08 2.846364940207415874e-07 5.646274869591203872e-08 4.297506108490478329e-09 3.091628220220994055e-09 3.484090830550649467e-09
6.110000000000000000e+02 1.490877383225752468e-08 6.576958703744340578e-08 1.840940628178890918e-08 2.849431309420597548e-07 5.648753193177612734e-08 4.299250394065671186e-09 3.092759579143228003e-09 3.485307314353394120e-09
6.120000000000000000e+02 1.487238029327416091e-08 6.579797741163748563e-08 1.841130786561921633e-08 2.852429142679748748e-07 5.651241283373836384e-08 4.300996221263644169e-09 3.093889331317791843e-09 3.486522778826436316e-09
6.130000000000000000e+02 1.483620227497200739e-08 6.582625731538683085e-08 1.841315459489502886e-08 2.855357475200889023e-07 5.653739331378717507e-08 4.302743534358859857e-09 3.095017426676814563e-09 3.487737153491845881e-09
6.140000000000000000e+02 1.480002489773499569e-08 6.585441664303194624e-08 1.841494562944737403e-08 2.858215384546606790e-07 5.656247530503242274e-08 4.304492277899027536e-09 3.096143786089019495e-09 3.488950368541267224e-09
6.150000000000000000e+02 1.476406303033212340e-08 6.588245815210411609e-08 1.841668015911483736e-08 2.861001958188121059e-07 5.658766079186177489e-08 4.306242395743121928e-09 3.097268359467648200e-09 3.490162354712880768e-09
6.160000000000000000e+02 1.472831666625646853e-08 6.591037125590131425e-08 1.841835738418491019e-08 2.863716334269703932e-07 5.661295177354331629e-08 4.307993832342668584e-09 3.098391068311691798e-09 3.491373043431964925e-09
6.170000000000000000e+02 1.469278579904333004e-08 6.593816046146140821e-08 1.841997654267050857e-08 2.866357666294860589e-07 5.663835028888732296e-08 4.309746532266703161e-09 3.099511868739936787e-09 3.492582367479086806e-09
6.180000000000000000e+02 1.465725555375777702e-08 6.596581481891786917e-08 1.842153687787359101e-08 2.868925148309291675e-07 5.666385838935799541e-08 4.311500440363457109e-09 3.100630683349466475e-09 3.493790259931840430e-09
6.190000000000000000e+02 1.462172592738318765e-08 6.599333795846344577e-08 1.842303767232096113e-08 2.871417980821766746e-07 5.668947815646260164e-08 4.313255500895795932e-09 3.101747467752066857e-09 3.494996654817778849e-09
6.200000000000000000e+02 1.458662664946766242e-08 6.602072042984156920e-08 1.842447821642192105e-08 2.873835437250929304e-07 5.671521167849606846e-08 4.315011659313169938e-09 3.102862150188528149e-09 3.496201487151966903e-09
6.210000000000000000e+02 1.455152798003081144e-08 6.604796392130306752e-08 1.842585783901063842e-08 2.876176773586032249e-07 5.674106106489878554e-08 4.316768860702661457e-09 3.103974684083116684e-09 3.497404693019820052e-09
6.220000000000000000e+02 1.451642991613550001e-08 6.607506140505578493e-08 1.842717587426327942e-08 2.878441333857604822e-07 5.676702842370093195e-08 4.318527050512456863e-09 3.105085004778206053e-09 3.498606208862244552e-09
6.230000000000000000e+02 1.448176218074419044e-08 6.610201367316593467e-08 1.842843169819216528e-08 2.880628418315913073e-07 5.679311587727530374e-08 4.320286174315827127e-09 3.106193065479009031e-09 3.499805972636367065e-09
6.240000000000000000e+02 1.444709504066210691e-08 6.612881322937938684e-08 1.842962469620165750e-08 2.882737459269724816e-07 5.681932553526428145e-08 4.322046178338492682e-09 3.107298802992722750e-09 3.501003922993898229e-09
6.250000000000000000e+02 1.441242849302947758e-08 6.615546203060284460e-08 1.843075428929162502e-08 2.884767811305035004e-07 5.684565951314710337e-08 4.323807008876965731e-09 3.108402174961243289e-09 3.502199999845405903e-09
6.260000000000000000e+02 1.437797739464490800e-08 6.618195269858334379e-08 1.843181990947556207e-08 2.886718967512513606e-07 5.687211990803634898e-08 4.325568612412375266e-09 3.109503120173880300e-09 3.503394143549596693e-09
6.270000000000000000e+02 1.434374173940583682e-08 6.620828583710694652e-08 1.843282102463632339e-08 2.888590371322047514e-07 5.689870880960164650e-08 4.327330935783155077e-09 3.110601595441270833e-09 3.504586295925276303e-09
6.280000000000000000e+02 1.430950666379119638e-08 6.623445600099142144e-08 1.843375711755392584e-08 2.890381575087902294e-07 5.692542827992266993e-08 4.329093926919252580e-09 3.111697546180193630e-09 3.505776399977060168e-09
6.290000000000000000e+02 1.427548702140558319e-08 6.626046319953148605e-08 1.843462770662503982e-08 2.892092101511081631e-07 5.695228036379391027e-08 4.330857533310038115e-09 3.112790930025995979e-09 3.506964399640913257e-09
6.300000000000000000e+02 1.424168280625186668e-08 6.628629956359034003e-08 1.843543231896880635e-08 2.893721554839642240e-07 5.697926706820453481e-08 4.332621703200547906e-09 3.113881688483126414e-09 3.508150239597799105e-09
6.310000000000000000e+02 1.420787915816157365e-08 6.631196816262046078e-08 1.843617052262673838e-08 2.895269542067448483e-07 5.700639037399407658e-08 4.334386385039337698e-09 3.114969788206125813e-09 3.509333866078351597e-09
6.320000000000000000e+02 1.417407607444082499e-08 6.633746196975725977e-08 1.843684189478813595e-08 2.896735739292487874e-07 5.703365221155478474e-08 4.336151528147687584e-09 3.116055174712511934e-09 3.510515226153199499e-09
6.330000000000000000e+02 1.414070325653507052e-08 6.636278197314538956e-08 1.843744605317891035e-08 2.898119816989254895e-07 5.706105447513756109e-08 4.337917082063365713e-09 3.117137812083348481e-09 3.511694268441607541e-09
6.340000000000000000e+02 1.410733099338594802e-08 6.638792145295493489e-08 1.843798262437548119e-08 2.899421543165378992e-07 5.708859899809598616e-08 4.339682996742164228e-09 3.118217648588576021e-09 3.512870942097164799e-09
6.350000000000000000e+02 1.407395928237049921e-08 6.641288240090635445e-08 1.843845127327245702e-08 2.900640661026254237e-07 5.711628756625060657e-08 4.341449222802583429e-09 3.119294652506789585e-09 3.514045198038705136e-09
6.360000000000000000e+02 1.404080296974641490e-08 6.643765832079565578e-08 1.843885167866756580e-08 2.901777007355083970e-07 5.714412189437504231e-08 4.343215711764149949e-09 3.120368774903821303e-09 3.515216988222602915e-09
6.370000000000000000e+02 1.400786204974672421e-08 6.646224989731530434e-08 1.843918355411781625e-08 2.902830373435465922e-07 5.717210363881828644e-08 4.344982415041034080e-09 3.121439982706925229e-09 3.516386265742846552e-09
6.380000000000000000e+02 1.397492166989110473e-08 6.648665253373688731e-08 1.843944662931281323e-08 2.903800702264988594e-07 5.720023437320360113e-08 4.346749285046639470e-09 3.122508233458943391e-09 3.517552984880244593e-09
6.390000000000000000e+02 1.394219667333887355e-08 6.651086636229712379e-08 1.843964066687601357e-08 2.904687867209089174e-07 5.722851560273475860e-08 4.348516274828731266e-09 3.123573495177164878e-09 3.518717101476375873e-09
6.400000000000000000e+02 1.390947220977275743e-08 6.653488612222732076e-08 1.843976544440388876e-08 2.905491859391203834e-07 5.725694873842362105e-08 4.350283337809535146e-09 3.124635725470053198e-09 3.519878572112266169e-09
6.410000000000000000e+02 1.387696312029869188e-08 6.655871326046008866e-08 1.843982077644268442e-08 2.906212658052982317e-07 5.728553511252358391e-08 4.352050428168899780e-09 3.125694897603721974e-09 3.521037355161852752e-09
6.420000000000000000e+02 1.384466939930828979e-08 6.658234080462110374e-08 1.843980648959151807e-08 2.906850307447136849e-07 5.731427595255046652e-08 4.353817500844832848e-09 3.126750967239428388e-09 3.522193409887813118e-09
6.430000000000000000e+02 1.381237619970749141e-08 6.660577241403750106e-08 1.843972244628112836e-08 2.907404860304690829e-07 5.734317239552387563e-08 4.355584511478208975e-09 3.127803914494505855e-09 3.523346697274471749e-09
6.440000000000000000e+02 1.378029835955012604e-08 6.662900036307787426e-08 1.843956852495291377e-08 2.907876470965167702e-07 5.737222546470288961e-08 4.357351416073211267e-09 3.128853695655292093e-09 3.524497179085413517e-09
6.450000000000000000e+02 1.374822103387037204e-08 6.665202784113283227e-08 1.843934463677836698e-08 2.908265256471008372e-07 5.740143608220697511e-08 4.359118171492981238e-09 3.129900291525123319e-09 3.525644818800695442e-09
6.460000000000000000e+02 1.371635905869926627e-08 6.667484828168061900e-08 1.843905071059674132e-08 2.908571421190330180e-07 5.743080504630558452e-08 4.360884735633947126e-09 3.130943662875665393e-09 3.526789581183449959e-09
6.470000000000000000e+02 1.368449759118556516e-08 6.669746496415864550e-08 1.843868670633783296e-08 2.908795189230339511e-07 5.746033304460109221e-08 4.362651067025920120e-09 3.131983793113992039e-09 3.527931432511483498e-09
6.480000000000000000e+02 1.365285146534958831e-08 6.671987175951035610e-08 1.843825259998417489e-08 2.908936831990284423e-07 5.749002063048032566e-08 4.364417124524954748e-09 3.133020645486629818e-09 3.529070339829255404e-09
6.490000000000000000e+02 1.362142067579342803e-08 6.674207208907758410e-08 1.843774840264448179e-08 2.908996661793690174e-07 5.751986823882663627e-08 4.366182868175242130e-09 3.134054205858397131e-09 3.530206272212553128e-09
6.500000000000000000e+02 1.358999038281711760e-08 6.676405849740117249e-08 1.843717413827946947e-08 2.908975010022033759e-07 5.754987616112456865e-08 4.367948258773070812e-09 3.135084436479701936e-09 3.531339199670429408e-09
6.510000000000000000e+02 1.355856058413051487e-08 6.678583457518896584e-08 1.843652986749277034e-08 2.908872260274693598e-07 5.758004456213405492e-08 4.369713258049742047e-09 3.136111325549253146e-09 3.532469094139624737e-09
6.520000000000000000e+02 1.352756094207899979e-08 6.680739394424074468e-08 1.843581566207373873e-08 2.908688827887979805e-07 5.761037345396002309e-08 4.371477828293467186e-09 3.137134839636542581e-09 3.533595928306846634e-09
6.530000000000000000e+02 1.349634695444535742e-08 6.682874035624182700e-08 1.843503162864403322e-08 2.908425168105502823e-07 5.764086271452531209e-08 4.373241932633970753e-09 3.138154968987436607e-09 3.534719676665532166e-09
6.540000000000000000e+02 1.346556311290909575e-08 6.684986786051703714e-08 1.843417788911614970e-08 2.908081776151466658e-07 5.767151206302870610e-08 4.375005535076309722e-09 3.139171683180699360e-09 3.535840314823537064e-09
6.550000000000000000e+02 1.343477975064184018e-08 6.687078036763179383e-08 1.843325459679848887e-08 2.907659175599823897e-07 5.770232107640786686e-08 4.376768600664811616e-09 3.140184974738832342e-09 3.536957820205116766e-09
6.560000000000000000e+02 1.340399686545014427e-08 6.689147063240804406e-08 1.843226192184607984e-08 2.907157937617330080e-07 5.773328916695694471e-08 4.378531095184259644e-09 3.141194812373938988e-09 3.538072171323866912e-09
6.570000000000000000e+02 1.337342928245718458e-08 6.691194431691873303e-08 1.843120006382175772e-08 2.906578654850900724e-07 5.776441560003971171e-08 4.380292985376518075e-09 3.142201194282200596e-09 3.539183348389688631e-09
6.580000000000000000e+02 1.334286217020817854e-08 6.693219364946136621e-08 1.843006923755419087e-08 2.905921976181834771e-07 5.779569946958822039e-08 4.382054238715883211e-09 3.143204089872787773e-09 3.540291332644346195e-09
6.590000000000000000e+02 1.331251035188006416e-08 6.695222363940308735e-08 1.842886969098868012e-08 2.905188561284426627e-07 5.782713971724847481e-08 4.383814823348130935e-09 3.144203497599979953e-09 3.541396106983154054e-09
6.600000000000000000e+02 1.328237382238221644e-08 6.697202774837776697e-08 1.842760168399506933e-08 2.904379124293789953e-07 5.785873511148885256e-08 4.385574708852009253e-09 3.145199391544548271e-09 3.542497655673529452e-09
6.610000000000000000e+02 1.325223775330296263e-08 6.699161092935694962e-08 1.842626551087218333e-08 2.903494394590049629e-07 5.789048426354805434e-08 4.387333865606816531e-09 3.146191772150946797e-09 3.543595964776226718e-09
6.620000000000000000e+02 1.322210214255424408e-08 6.701096715506006458e-08 1.842486147602768222e-08 2.902535156589982906e-07 5.792238560928920978e-08 4.389092264894095081e-09 3.147180616433917005e-09 3.544691021316626776e-09
6.630000000000000000e+02 1.319218180945467108e-08 6.703010141101137661e-08 1.842338991893910660e-08 2.901502199242271769e-07 5.795443742406187121e-08 4.390849878763266419e-09 3.148165926605345232e-09 3.545782814123355186e-09
6.640000000000000000e+02 1.316247674901786822e-08 6.704900802957317229e-08 1.842185118778343240e-08 2.900396394999990316e-07 5.798663780516453397e-08 4.392606680209136787e-09 3.149147682495974105e-09 3.546871332971814791e-09
6.650000000000000000e+02 1.313277213683944250e-08 6.706769051227776014e-08 1.842024566351047186e-08 2.899218574038238090e-07 5.801898468899233537e-08 4.394362643492614922e-09 3.150125884726876883e-09 3.547956569687879155e-09
6.660000000000000000e+02 1.310328278937811826e-08 6.708614503607582728e-08 1.841857373986498606e-08 2.897969643133273994e-07 5.805147582925961921e-08 4.396117743669071873e-09 3.151100518846320287e-09 3.549038517103592760e-09
6.670000000000000000e+02 1.307379388421447458e-08 6.710437442903654432e-08 1.841683583959286702e-08 2.896650534677783660e-07 5.808410882561701011e-08 4.397871956820463596e-09 3.152071586249475116e-09 3.550117169812914645e-09
6.680000000000000000e+02 1.304430541936065750e-08 6.712237587244205057e-08 1.841503239964013692e-08 2.895262212398506426e-07 5.811688109231611782e-08 4.399625260038721993e-09 3.153039076592081780e-09 3.551192523615042397e-09
6.690000000000000000e+02 1.301503220843165688e-08 6.714015173299112735e-08 1.841316388379453436e-08 2.893805653321200827e-07 5.814978989050616896e-08 4.401377631036424989e-09 3.154002991752823789e-09 3.552264575733751084e-09
6.700000000000000000e+02 1.298597424659209745e-08 6.715769843881616630e-08 1.841123076821620966e-08 2.892281882004536239e-07 5.818283230292457655e-08 4.403129048913185158e-09 3.154963321600205643e-09 3.553333324782164464e-09
6.710000000000000000e+02 1.295691671535579883e-08 6.717501953410346113e-08 1.840923355948182952e-08 2.890691927274952249e-07 5.821600525461794669e-08 4.404879493617097239e-09 3.155920072612439548e-09 3.554398771086758316e-09
6.720000000000000000e+02 1.292785961279899864e-08 6.719211135207766462e-08 1.840717277554706158e-08 2.889036875386046205e-07 5.824930550491069744e-08 4.406628946315043742e-09 3.156873236511486159e-09 3.555460916223272415e-09
6.730000000000000000e+02 1.289901774878910529e-08 6.720897940269422640e-08 1.840504896072418811e-08 2.887317804782895054e-07 5.828272965719608473e-08 4.408377388582215932e-09 3.157822825720646192e-09 3.556519763050495072e-09
6.740000000000000000e+02 1.287039111858795046e-08 6.722561852998122258e-08 1.840286266993837420e-08 2.885535848337372868e-07 5.831627415072436347e-08 4.410124803970769220e-09 3.158768830637734953e-09 3.557575316147573253e-09
6.750000000000000000e+02 1.284155009770335351e-08 6.724203377813163594e-08 1.840061448509301256e-08 2.883692129446346291e-07 5.834993526711559086e-08 4.411871176016484979e-09 3.159711264422654185e-09 3.558627581130717555e-09
6.760000000000000000e+02 1.281313911394674158e-08 6.725821933380863641e-08 1.839830500322470239e-08 2.881787819285932755e-07 5.838370913656027148e-08 4.413616490151864760e-09 3.160650117855785266e-09 3.559676565459572198e-09
6.770000000000000000e+02 1.278451373579417024e-08 6.727418178357059737e-08 1.839593484009324293e-08 2.879824078312119185e-07 5.841759174282645360e-08 4.415360732149561674e-09 3.161585409322007266e-09 3.560722277561709272e-09
6.780000000000000000e+02 1.275631838545483870e-08 6.728991783171412384e-08 1.839350462852214047e-08 2.877802143422332685e-07 5.845157891250147110e-08 4.417103889645674018e-09 3.162517137370432571e-09 3.561764727764775272e-09
6.790000000000000000e+02 1.272790863706732036e-08 6.730543043104623017e-08 1.839101502083011234e-08 2.875723206911000830e-07 5.848566633664394520e-08 4.418845950348770209e-09 3.163445314107168322e-09 3.562803927226147085e-09
6.800000000000000000e+02 1.269971410205324203e-08 6.732071740574902141e-08 1.838846668515603925e-08 2.873588532671600896e-07 5.851984957674568546e-08 4.420586903576117039e-09 3.164369942176821781e-09 3.563839888797635176e-09
6.810000000000000000e+02 1.267173477583416399e-08 6.733578312681766224e-08 1.838586030808286497e-08 2.871399369996006227e-07 5.855412405698057066e-08 4.422326739129483317e-09 3.165291039004125845e-09 3.564872626396315537e-09
6.820000000000000000e+02 1.264375585049046320e-08 6.735062473149576525e-08 1.838319659162786650e-08 2.869157001387857099e-07 5.858848506280726210e-08 4.424065448559200889e-09 3.166208607493012205e-09 3.565902155716409595e-09
6.830000000000000000e+02 1.261599212670716992e-08 6.736524698047990473e-08 1.838047625516657366e-08 2.866862722568406235e-07 5.862292777722173728e-08 4.425803023856730402e-09 3.167122668117684157e-09 3.566928493455108501e-09
6.840000000000000000e+02 1.258822879844891568e-08 6.737964692654365025e-08 1.837770003321405893e-08 2.864517835434732631e-07 5.865744724923632192e-08 4.427539458383979701e-09 3.168033225285525028e-09 3.567951657836244638e-09
6.850000000000000000e+02 1.256046586398220455e-08 6.739382956501952429e-08 1.837486867650415995e-08 2.862123659267528521e-07 5.869203844007461044e-08 4.429274746538365162e-09 3.168940302070473306e-09 3.568971668436385582e-09
6.860000000000000000e+02 1.253291812128409913e-08 6.740779196502198987e-08 1.837198294804870842e-08 2.859681530578756264e-07 5.872669617375074624e-08 4.431008883447792976e-09 3.169843904727344943e-09 3.569988545841298544e-09
6.870000000000000000e+02 1.250537076712038052e-08 6.742153929813697770e-08 1.836904363093019678e-08 2.857192797846702246e-07 5.876141519072690090e-08 4.432741865372133743e-09 3.170744058669381596e-09 3.571002312203841099e-09
