# els cl_kk n0_tt n0_ee n0_te n0_tb n0_eb n0_mv n0_mvpol
2.609000000000000000e+03 1.496879567073078739e-09 2.546635252810218752e-07 9.614696243369941281e-08 6.795920507697215876e-07 9.080096106002013565e-07 7.456075049029220498e-08 3.299006324581973764e-08 4.199452709913872595e-08
2.610000000000000000e+03 1.495936036088853950e-09 2.548062576122738662e-07 9.621018680892767357e-08 6.795372879375918478e-07 9.084425319098381870e-07 7.459617656187311652e-08 3.300727901018838886e-08 4.201782615480970730e-08
2.611000000000000000e+03 1.495013939886289306e-09 2.549477688159653601e-07 9.627345657617880096e-08 6.794809552813686389e-07 9.088756322815440177e-07 7.463161253756622893e-08 3.302447643366327120e-08 4.204113632266585505e-08
2.612000000000000000e+03 1.494113278445513239e-09 2.550880943283630797e-07 9.633676688570845427e-08 6.794232942447464805e-07 9.093088769264681536e-07 7.466705873740720506e-08 3.304165611573043769e-08 4.206445677701114070e-08
2.613000000000000000e+03 1.493191183988584857e-09 2.552272884415093052e-07 9.640012492163667387e-08 6.793645595165429099e-07 9.097423045981822762e-07 7.470251486362897089e-08 3.305882039759916527e-08 4.208778879070448665e-08
2.614000000000000000e+03 1.492269090406110046e-09 2.553653895602731646e-07 9.646352633419288932e-08 6.793050028787521484e-07 9.101758771019230915e-07 7.473798125276224270e-08 3.307597001488359465e-08 4.211113163871215982e-08
2.615000000000000000e+03 1.491346997697085644e-09 2.555024537747012927e-07 9.652697816330616649e-08 6.792448868082756596e-07 9.106096344137405704e-07 7.477345758691654800e-08 3.309310734191333434e-08 4.213448655910853642e-08
2.616000000000000000e+03 1.490424905860510139e-09 2.556385288674929078e-07 9.659047700644166227e-08 6.791844716657417346e-07 9.110435392007954174e-07 7.480894422261432763e-08 3.311023341310348883e-08 4.215785301371640371e-08
2.617000000000000000e+03 1.489502814895382439e-09 2.557736612803482772e-07 9.665402914957769285e-08 6.791240289034663148e-07 9.114776295902978252e-07 7.484444083489848528e-08 3.312735037402730496e-08 4.218123209376116082e-08
2.618000000000000000e+03 1.488602158648433733e-09 2.559079011540815160e-07 9.671763205244022804e-08 6.790638255350943757e-07 9.119118710927987876e-07 7.487994778717556324e-08 3.314445942599100058e-08 4.220462342741043827e-08
2.619000000000000000e+03 1.487680069416958103e-09 2.560413054722331278e-07 9.678128948272054393e-08 6.790041397882895823e-07 9.123462985668664815e-07 7.491546477153264746e-08 3.316156261554282194e-08 4.222802763091050356e-08
2.620000000000000000e+03 1.486757981053943740e-09 2.561739185019052653e-07 9.684500140016199680e-08 6.789452478469548003e-07 9.127808814662895905e-07 7.495099213215206016e-08 3.317866136782619807e-08 4.225144480227055962e-08
2.621000000000000000e+03 1.485857327387390745e-09 2.563057912490657254e-07 9.690877064927080218e-08 6.788874319805580676e-07 9.132156505444683487e-07 7.498652956419110379e-08 3.319575753078704902e-08 4.227487538226399997e-08
2.622000000000000000e+03 1.484935240752082058e-09 2.564369804500473344e-07 9.697259689182552631e-08 6.788309774315246357e-07 9.136505781610042454e-07 7.502207739143270170e-08 3.321285273091397491e-08 4.229831940543341713e-08
2.623000000000000000e+03 1.484034588798789891e-09 2.565675395315218501e-07 9.703648458468745928e-08 6.787761678091935632e-07 9.140856929467821325e-07 7.505763533382228438e-08 3.322994905671537472e-08 4.232177762658219871e-08
2.624000000000000000e+03 1.483112503887241642e-09 2.566975145136378120e-07 9.710043164909269411e-08 6.787232991190818027e-07 9.145209693934660017e-07 7.509320372184950264e-08 3.324704778656893460e-08 4.234524975093998724e-08
2.625000000000000000e+03 1.482211853643288846e-09 2.568269696773115469e-07 9.716444425593955969e-08 6.786726592305009440e-07 9.149564334823081435e-07 7.512878226149172397e-08 3.326415140165273786e-08 4.236873685411417806e-08
2.626000000000000000e+03 1.481311204249431840e-09 2.569559528293867357e-07 9.722851888080394094e-08 6.786245443690628865e-07 9.153920644265268975e-07 7.516437131146439722e-08 3.328126105934015624e-08 4.239223837520090347e-08
2.627000000000000000e+03 1.480389121913045523e-09 2.570845175532932473e-07 9.729266246389390015e-08 6.785792541609177040e-07 9.158278828301046850e-07 7.519997055764389805e-08 3.329837917437526801e-08 4.241575552879446211e-08
2.628000000000000000e+03 1.479488474222673931e-09 2.572127179564972592e-07 9.735687070997239650e-08 6.785370874104183873e-07 9.162638725948829290e-07 7.523558035065948851e-08 3.331550693674905579e-08 4.243928760485429229e-08
2.629000000000000000e+03 1.478587827379484385e-09 2.573406148861108162e-07 9.742115052309433938e-08 6.784983442073409292e-07 9.167000497345674218e-07 7.527120039641974114e-08 3.333264688353493653e-08 4.246283581657456045e-08
2.630000000000000000e+03 1.477687181382510532e-09 2.574682574933886637e-07 9.748549736529551050e-08 6.784633283142946494e-07 9.171364022332342180e-07 7.530683103376884417e-08 3.334980011468865806e-08 4.248639940412410978e-08
2.631000000000000000e+03 1.476786536230786639e-09 2.575957085302995074e-07 9.754991965804545150e-08 6.784323438451215611e-07 9.175729432437108725e-07 7.534247197442171481e-08 3.336696938955359935e-08 4.250997986983251795e-08
2.632000000000000000e+03 1.475864458162683922e-09 2.577230173923966351e-07 9.761441271910042817e-08 6.784056951806435920e-07 9.180096632851400308e-07 7.537812357883037827e-08 3.338415581067384902e-08 4.253357643328173060e-08
2.633000000000000000e+03 1.474963814704754608e-09 2.578502444881015524e-07 9.767898532562296601e-08 6.783836892902697787e-07 9.184465747078068119e-07 7.541378554540359207e-08 3.340136214821979276e-08 4.255719065892071665e-08
2.634000000000000000e+03 1.474063172089184464e-09 2.579774434506606768e-07 9.774363272949950925e-08 6.783666339706541445e-07 9.188836675510373311e-07 7.544945825564511476e-08 3.341858958599014574e-08 4.258082176044791104e-08
2.635000000000000000e+03 1.473162530315014167e-09 2.581046757346827946e-07 9.780836202497394687e-08 6.783548363287191956e-07 9.193209561056280025e-07 7.548514138354301609e-08 3.343584071820051087e-08 4.260447097398261883e-08
2.636000000000000000e+03 1.472261889381286463e-09 2.582319993543269071e-07 9.787316961862316428e-08 6.783486054789108979e-07 9.197584275808988316e-07 7.552083531393530716e-08 3.345311694318033118e-08 4.262813773345741314e-08
2.637000000000000000e+03 1.471382683016840073e-09 2.583594660819629451e-07 9.793806236133759797e-08 6.783482454562437315e-07 9.201960981421042044e-07 7.555653974708556235e-08 3.347042066927384811e-08 4.265182323616329108e-08
2.638000000000000000e+03 1.470482043754968877e-09 2.584871400927304493e-07 9.800303692211061818e-08 6.783540731783935966e-07 9.206339545409366828e-07 7.559225504469213646e-08 3.348775344814676816e-08 4.267552695834214133e-08
2.639000000000000000e+03 1.469581405330680090e-09 2.586150744887597625e-07 9.806809926475556982e-08 6.783663871893904015e-07 9.210720119586041974e-07 7.562798091020864905e-08 3.350511759732545279e-08 4.269924992909764901e-08
2.640000000000000000e+03 1.468680767743021213e-09 2.587433255773791521e-07 9.813324734553413916e-08 6.783855032130966226e-07 9.215102584024501626e-07 7.566371771339502480e-08 3.352251469203365278e-08 4.272299187119657899e-08
2.641000000000000000e+03 1.467780130991042437e-09 2.588719522624009882e-07 9.819848728675802465e-08 6.784117191177840474e-07 9.219487073798148560e-07 7.569946513560710396e-08 3.353994716137797530e-08 4.274675383571255332e-08
2.642000000000000000e+03 1.466900928772836799e-09 2.590010123524749152e-07 9.826381687055663366e-08 6.784453517113399771e-07 9.223873483764142466e-07 7.573522358821877228e-08 3.355741660252243544e-08 4.277053552537600411e-08
2.643000000000000000e+03 1.466000293683234628e-09 2.591305619437162940e-07 9.832924248482670122e-08 6.784866995716797672e-07 9.228261951571504730e-07 7.577099274670550258e-08 3.357492543267507739e-08 4.279433803865103433e-08
2.644000000000000000e+03 1.465099659426473880e-09 2.592606603238675659e-07 9.839476087688198289e-08 6.785360681498860969e-07 9.232652379814675732e-07 7.580677303744074445e-08 3.359247513302288793e-08 4.281816088677835171e-08
2.645000000000000000e+03 1.464220459682256267e-09 2.593913632313286317e-07 9.846037844451393494e-08 6.785937594673993125e-07 9.237044891404251696e-07 7.584256411781052333e-08 3.361006812154852288e-08 4.284200516334848311e-08
2.646000000000000000e+03 1.463319827082222687e-09 2.595227287358152249e-07 9.852609217147834716e-08 6.786600843296014877e-07 9.241439393437329683e-07 7.587836639715825466e-08 3.362770589998590383e-08 4.286587041881989406e-08
2.647000000000000000e+03 1.462440628980610408e-09 2.596548146144653526e-07 9.859190831732215056e-08 6.787353430612892355e-07 9.245836020586203195e-07 7.591417955454143417e-08 3.364539090809666391e-08 4.288975772651450635e-08
2.648000000000000000e+03 1.461539998033554594e-09 2.597876801697581351e-07 9.865782437491983023e-08 6.788198313011827960e-07 9.250234645745767792e-07 7.595000400543851047e-08 3.366312468927633140e-08 4.291366673503572549e-08
2.649000000000000000e+03 1.460660801570822855e-09 2.599213797340031108e-07 9.872384603748504770e-08 6.789138535669501046e-07 9.254635455685018046e-07 7.598583942781098484e-08 3.368090957761171477e-08 4.293759840916420309e-08
2.650000000000000000e+03 1.459781605923085291e-09 2.600559773144684780e-07 9.878997101123578671e-08 6.790176985496192602e-07 9.259038270925861125e-07 7.602168624634181440e-08 3.369874719940701905e-08 4.296155244061004911e-08
2.651000000000000000e+03 1.458880977445441124e-09 2.601915174530976696e-07 9.885620556647829519e-08 6.791316620672504597e-07 9.263443325431573493e-07 7.605754413747740995e-08 3.371663977628964637e-08 4.298552990180351110e-08
2.652000000000000000e+03 1.458001783431022137e-09 2.603280735042625366e-07 9.892254604920637993e-08 6.792560402865408606e-07 9.267850402675285898e-07 7.609341352447014290e-08 3.373458894681456500e-08 4.300953022656719348e-08
2.653000000000000000e+03 1.457122590228830198e-09 2.604656873540547698e-07 9.898899968625465581e-08 6.793911250783074569e-07 9.272259774520357454e-07 7.612929407610600366e-08 3.375259699236858235e-08 4.303355466471659318e-08
2.654000000000000000e+03 1.456243397837946724e-09 2.606044227862203667e-07 9.905556358197845777e-08 6.795371997735273877e-07 9.276671186054149684e-07 7.616518623318832307e-08 3.377066544505619808e-08 4.305760279883114079e-08
2.655000000000000000e+03 1.455364206257454577e-09 2.607443337335366061e-07 9.912224380918079233e-08 6.796945428374066615e-07 9.281084941765689481e-07 7.620108965575531906e-08 3.378879662201326500e-08 4.308167565667255655e-08
2.656000000000000000e+03 1.454463581872888885e-09 2.608854781927572860e-07 9.918903840736720272e-08 6.798634424617989679e-07 9.285500753765546846e-07 7.623700478780657481e-08 3.380699207335314291e-08 4.310577299829574267e-08
2.657000000000000000e+03 1.453584391916506727e-09 2.610279097409164352e-07 9.925595369887136069e-08 6.800441889962080935e-07 9.289918951901413747e-07 7.627293128534769030e-08 3.382525416827501469e-08 4.312989589614438012e-08
2.658000000000000000e+03 1.452705202767769451e-09 2.611716887350388705e-07 9.932298568446106062e-08 6.802370365855333921e-07 9.294339228789487960e-07 7.630886962396590724e-08 3.384358417630687875e-08 4.315404373511114971e-08
2.659000000000000000e+03 1.451826014425765503e-09 2.613168636755372198e-07 9.939014318811061998e-08 6.804422757812973846e-07 9.298761935700715104e-07 7.634481943633818829e-08 3.386198466665267930e-08 4.317821805137168261e-08
2.660000000000000000e+03 1.450946826889584570e-09 2.614634925891336773e-07 9.945741914556046764e-08 6.806601724590338855e-07 9.303186736802238760e-07 7.638078120871519205e-08 3.388045653734117408e-08 4.320241765461071495e-08
2.661000000000000000e+03 1.450089073741553078e-09 2.616116317090167223e-07 9.952482565771778801e-08 6.808909789810795161e-07 9.307614010936657547e-07 7.641675457084253836e-08 3.389900277097740097e-08 4.322664469713080637e-08
2.662000000000000000e+03 1.449209887808244687e-09 2.617613281495584196e-07 9.959235451437077244e-08 6.811349774049507425e-07 9.312043397212964555e-07 7.645274002806012326e-08 3.391762398492976082e-08 4.325089777854851853e-08
2.663000000000000000e+03 1.448330702678042023e-09 2.619126392256736496e-07 9.966001627473991309e-08 6.813924189482799324e-07 9.316475297374558328e-07 7.648873720523423330e-08 3.393632299374720345e-08 4.327517875722334010e-08
2.664000000000000000e+03 1.447451518350040771e-09 2.620656110671259621e-07 9.972780461250962310e-08 6.816635640614427528e-07 9.320909343489282118e-07 7.652474659635593915e-08 3.395510055406584427e-08 4.329948658467601170e-08
2.665000000000000000e+03 1.446572334823337237e-09 2.622203089491841483e-07 9.979572842174790362e-08 6.819486765704286772e-07 9.325345922944663267e-07 7.656076782539392391e-08 3.397395944246274167e-08 4.332382280353528503e-08
2.666000000000000000e+03 1.445714585650063685e-09 2.623767654040727947e-07 9.986378161016919627e-08 6.822479827417102202e-07 9.329784696376469706e-07 7.659680138903442443e-08 3.399290012670937906e-08 4.334818641048329530e-08
2.667000000000000000e+03 1.444835403717225935e-09 2.625350576653794621e-07 9.993197358364845507e-08 6.825617599589793828e-07 9.334226016045380703e-07 7.663284689899127761e-08 3.401192566118110031e-08 4.337257903933775406e-08
2.668000000000000000e+03 1.443956222582989088e-09 2.626952120987765210e-07 1.000002992981634141e-07 6.828902242015576980e-07 9.338669561663031199e-07 7.666890488457677507e-08 3.403103650646776047e-08 4.339699989472824533e-08
2.669000000000000000e+03 1.443098475781422470e-09 2.628573058247752810e-07 1.000687655411668640e-07 6.832336157857841488e-07 9.343115674365505369e-07 7.670497496477322282e-08 3.405023530960588408e-08 4.342145011822635078e-08
2.670000000000000000e+03 1.442219296235682592e-09 2.630213591713613712e-07 1.001373692209188258e-07 6.835921675573273187e-07 9.347564035973241027e-07 7.674105766110738269e-08 3.406952268690228163e-08 4.344592927966061774e-08
2.671000000000000000e+03 1.441361551008803990e-09 2.631874497523656073e-07 1.002061169089114053e-07 6.839661159640464645e-07 9.352014982728200918e-07 7.677715259696521881e-08 3.408890124813254465e-08 4.347043848011502869e-08
2.672000000000000000e+03 1.440482373047998620e-09 2.633556008891954655e-07 1.002750064270221162e-07 6.843556952052151943e-07 9.356468203663939441e-07 7.681326029174996818e-08 3.410837175849437261e-08 4.349497746040821542e-08
2.673000000000000000e+03 1.439624629392269148e-09 2.635258780134295031e-07 1.003440416660298067e-07 6.847611011665417343e-07 9.360924031410217692e-07 7.684938038201710436e-08 3.412793620231416923e-08 4.351954682025790770e-08
2.674000000000000000e+03 1.438745453012846580e-09 2.636983188238176787e-07 1.004132233705675198e-07 6.851825976888616103e-07 9.365382148727293597e-07 7.688551337120059338e-08 3.414759598160980237e-08 4.354414684492427485e-08
2.675000000000000000e+03 1.437887710924737279e-09 2.638729817721695354e-07 1.004825546351769152e-07 6.856203505580742947e-07 9.369842905596366412e-07 7.692165888872537371e-08 3.416735278436602582e-08 4.356877798098857706e-08
2.676000000000000000e+03 1.437029969616125144e-09 2.640498983262460547e-07 1.005520340620485022e-07 6.860745924638297724e-07 9.374305960154918508e-07 7.695781745995354589e-08 3.418720757067545501e-08 4.359344011740675370e-08
2.677000000000000000e+03 1.436150795599149431e-09 2.642291303185706779e-07 1.006216675951327825e-07 6.865455189348001296e-07 9.378771702023873352e-07 7.699398870531625255e-08 3.420716247779498864e-08 4.361813423263044906e-08
2.678000000000000000e+03 1.435293055852889154e-09 2.644107059623251822e-07 1.006914531499531943e-07 6.870333170005870934e-07 9.383239740485516277e-07 7.703017315643925729e-08 3.422721819886913767e-08 4.364286008807134007e-08
2.679000000000000000e+03 1.434435316883504913e-09 2.645946922370847757e-07 1.007613949594598269e-07 6.875381864941779855e-07 9.387710505349581950e-07 7.706637044522990069e-08 3.424737676259502163e-08 4.366761834324361946e-08
2.680000000000000000e+03 1.433577578690125689e-09 2.647811065976557086e-07 1.008314921895102773e-07 6.880603018929930758e-07 9.392183573129674884e-07 7.710258110189872635e-08 3.426763877535450127e-08 4.369240899372220846e-08
2.681000000000000000e+03 1.432719841271883975e-09 2.649700285416145902e-07 1.009017479454187436e-07 6.885998765759297148e-07 9.396659398099976843e-07 7.713880474769844592e-08 3.428800636369024967e-08 4.371723248286701492e-08
2.682000000000000000e+03 1.431862104627912266e-09 2.651614586040224454e-07 1.009721628852109634e-07 6.891570420829850107e-07 9.401137539908691215e-07 7.717504191599133319e-08 3.430847989873909651e-08 4.374208908700131574e-08
2.683000000000000000e+03 1.431004368757344917e-09 2.653554752865341850e-07 1.010427383342531136e-07 6.897320072876097169e-07 9.405618458384872537e-07 7.721129224695018212e-08 3.432906126097035356e-08 4.376697892059226329e-08
2.684000000000000000e+03 1.430146633659316490e-09 2.655520895485187899e-07 1.011134750102400355e-07 6.903249030214726042e-07 9.410101711368206151e-07 7.724755627038164716e-08 3.434975098352443154e-08 4.379190226960725309e-08
2.685000000000000000e+03 1.429288899332964650e-09 2.657513711587384785e-07 1.011843767051238287e-07 6.909359346468522075e-07 9.414587759020935474e-07 7.728383362593158838e-08 3.437055105853938964e-08 4.381685971028995922e-08
2.686000000000000000e+03 1.428431165777426854e-09 2.659533210739958444e-07 1.012554410813695193e-07 6.915652139072135702e-07 9.419076150975165995e-07 7.732012484100851144e-08 3.439146143292615413e-08 4.384185095426753172e-08
2.687000000000000000e+03 1.427573432991842214e-09 2.661580262251124343e-07 1.013266748124720178e-07 6.922129290610598653e-07 9.423567350435744889e-07 7.735642956636019165e-08 3.441248465976204199e-08 4.386687712066100353e-08
2.688000000000000000e+03 1.426715700975351496e-09 2.663654727552605354e-07 1.013980725058815097e-07 6.928792033998358828e-07 9.428060903557341054e-07 7.739274831729787630e-08 3.443362009359005385e-08 4.389193734429916975e-08
2.689000000000000000e+03 1.425857969727096500e-09 2.665757383860039190e-07 1.014696436830144899e-07 6.935641664833203308e-07 9.432557267661534220e-07 7.742908074677958053e-08 3.445487029705013811e-08 4.391703327746373666e-08
2.690000000000000000e+03 1.425000239246220060e-09 2.667888228511946687e-07 1.015413796432411951e-07 6.942679589506538625e-07 9.437056010679750841e-07 7.746542740283640206e-08 3.447623450449396055e-08 4.394216344584373241e-08
2.691000000000000000e+03 1.424163942935577291e-09 2.670048045411348381e-07 1.016132937128645187e-07 6.949906706316944610e-07 9.441557573549734221e-07 7.750178790548740200e-08 3.449771560155945146e-08 4.396733020222423103e-08
2.692000000000000000e+03 1.423306213980977295e-09 2.672236667715659022e-07 1.016853749693028749e-07 6.957324375614674320e-07 9.446061529062881995e-07 7.753816281457908625e-08 3.451931226542936758e-08 4.399253166031635443e-08
2.693000000000000000e+03 1.422448485791197591e-09 2.674454894123910903e-07 1.017576351587708234e-07 6.964933753374076590e-07 9.450568303128877855e-07 7.757455173401191566e-08 3.454102726225570414e-08 4.401776987013626717e-08
2.694000000000000000e+03 1.421612191751363714e-09 2.676702637020818551e-07 1.018300667873317826e-07 6.972735702840227759e-07 9.455077487392737707e-07 7.761095525463945329e-08 3.456285966417767945e-08 4.404304359768979048e-08
2.695000000000000000e+03 1.420754465082767089e-09 2.678980581166216731e-07 1.019026778472242731e-07 6.980731128057343896e-07 9.459589459781502257e-07 7.764737295994398085e-08 3.458481152173568545e-08 4.406835418230107950e-08
2.696000000000000000e+03 1.419918172550621665e-09 2.681288756469730840e-07 1.019754623182016313e-07 6.988920686794573428e-07 9.464103873699574586e-07 7.768380545821385817e-08 3.460688221542357558e-08 4.409370067174748722e-08
2.697000000000000000e+03 1.419060447399829293e-09 2.683627699303973358e-07 1.020484295386902395e-07 6.997305793491723014e-07 9.468621056577360744e-07 7.772025232875267548e-08 3.462907380056392439e-08 4.411908465429057348e-08
2.698000000000000000e+03 1.418224156372014590e-09 2.685997495859083059e-07 1.021215725479387070e-07 7.005886579873081157e-07 9.473140692407731590e-07 7.775671417991741554e-08 3.465138549919372971e-08 4.414450500202632807e-08
2.699000000000000000e+03 1.417366432735656123e-09 2.688398588260586429e-07 1.021949011207757755e-07 7.014664077755996778e-07 9.477663102516604014e-07 7.779319058709743668e-08 3.467381914415915966e-08 4.416996338191815875e-08
2.700000000000000000e+03 1.416530143208825369e-09 2.690831047799098295e-07 1.022684078572947584e-07 7.023638010880465550e-07 9.482187967667600352e-07 7.782968217730910310e-08 3.469637376751916358e-08 4.419545859027899028e-08
2.701000000000000000e+03 1.415693854428296402e-09 2.693295407700570970e-07 1.023421016668728245e-07 7.032809641340486661e-07 9.486715608315153880e-07 7.786618853490535370e-08 3.471905129196368182e-08 4.422099213375999549e-08
2.702000000000000000e+03 1.414836133054356526e-09 2.695791569329428055e-07 1.024159760468825599e-07 7.042178805135896674e-07 9.491245694796098760e-07 7.790271025443477396e-08 3.474185057191831309e-08 4.424656296615408751e-08
2.703000000000000000e+03 1.413999845769813476e-09 2.698320138633096097e-07 1.024900381067264215e-07 7.051746138837927599e-07 9.495778553262138927e-07 7.793924693285784558e-08 3.476477327468470263e-08 4.427217226075955228e-08
2.704000000000000000e+03 1.413163559229084674e-09 2.700881064664809661e-07 1.025642837072453649e-07 7.061510932363497750e-07 9.500313840835187543e-07 7.797579916736393808e-08 3.478781845478424004e-08 4.429781941362702902e-08
2.705000000000000000e+03 1.412327273431345835e-09 2.703474775152218608e-07 1.026387184709510925e-07 7.071474378499179377e-07 9.504851905912051794e-07 7.801236654859147775e-08 3.481098743042796369e-08 4.432350531726575732e-08
2.706000000000000000e+03 1.411469555060332145e-09 2.706101323527973900e-07 1.027133377597999286e-07 7.081635578913506593e-07 9.509392379476837569e-07 7.804894969836646235e-08 3.483427931111318887e-08 4.434922928280180093e-08
2.707000000000000000e+03 1.410633270751952471e-09 2.708761031568321201e-07 1.027881485043378705e-07 7.091995061599862388e-07 9.513935625880048210e-07 7.808554819116532076e-08 3.485769520923753185e-08 4.437499244032247029e-08
2.708000000000000000e+03 1.409796987184089904e-09 2.711453931467196655e-07 1.028631456263056730e-07 7.102551394592961024e-07 9.518481261796479803e-07 7.812216266605661074e-08 3.488123400599414936e-08 4.440079402455919308e-08
2.709000000000000000e+03 1.408960704355924915e-09 2.714180300057882313e-07 1.029383350449949618e-07 7.113305406396898740e-07 9.523029660352195604e-07 7.815879266294881718e-08 3.490489667335657107e-08 4.442663496477975876e-08
2.710000000000000000e+03 1.408124422266638180e-09 2.716940260476077110e-07 1.030137125823095014e-07 7.124255682446649880e-07 9.527580431959187847e-07 7.819543885915234138e-08 3.492868234336496770e-08 4.445251467603965830e-08
2.711000000000000000e+03 1.407288140915412033e-09 2.719733968082881284e-07 1.030892840252048703e-07 7.135402376300718983e-07 9.532133955241071722e-07 7.823210078868717457e-08 3.495259159300793912e-08 4.447843405989434392e-08
2.712000000000000000e+03 1.406451860301429631e-09 2.722561538279754457e-07 1.031650446193465720e-07 7.146743697719756632e-07 9.536689823162714109e-07 7.826877910934557755e-08 3.497662336633582548e-08 4.450439241798600880e-08
2.713000000000000000e+03 1.405615580423875583e-09 2.725423113724872875e-07 1.032410004890032951e-07 7.158279544792304507e-07 9.541248431667019224e-07 7.830547335968020014e-08 3.500077818664572056e-08 4.453039071503289542e-08
2.714000000000000000e+03 1.404800734550699288e-09 2.728318834410378166e-07 1.033171477179982528e-07 7.170008191239397479e-07 9.545809355748957855e-07 7.834218420352565237e-08 3.502505513801280082e-08 4.455642841075130614e-08
2.715000000000000000e+03 1.403964456137745649e-09 2.731248753213640375e-07 1.033934904657093508e-07 7.181929162147630769e-07 9.550373008228352876e-07 7.837891119272585450e-08 3.504945427356297934e-08 4.458250610753108836e-08
2.716000000000000000e+03 1.403128178458785969e-09 2.734212991652436042e-07 1.034700269093011064e-07 7.194040623735710312e-07 9.554938949717874326e-07 7.841565498147919918e-08 3.507397484849378652e-08 4.460862365140025391e-08
2.717000000000000000e+03 1.402291901513009200e-09 2.737211695795287167e-07 1.035467595203576777e-07 7.206341147679949358e-07 9.559507591386968085e-07 7.845241513772025480e-08 3.509861664182338571e-08 4.463478133523629309e-08
2.718000000000000000e+03 1.401477058545133994e-09 2.740244798248174002e-07 1.036236870693275207e-07 7.218829145090118354e-07 9.564078495565583026e-07 7.848919230274714193e-08 3.512337871468959232e-08 4.466097911113096946e-08
2.719000000000000000e+03 1.400640783057498594e-09 2.743312509709379626e-07 1.037008106156445984e-07 7.231503098225595940e-07 9.568652062320028455e-07 7.852598603572763798e-08 3.514826075831610103e-08 4.468721700616264917e-08
2.720000000000000000e+03 1.399804508300626186e-09 2.746414715047200055e-07 1.037781301881241247e-07 7.244360799799170755e-07 9.573227864447543359e-07 7.856279697562105995e-08 3.517326174921157438e-08 4.471349520537178745e-08
2.721000000000000000e+03 1.398989667501855741e-09 2.749551610518367135e-07 1.038556479764069765e-07 7.257399761172553578e-07 9.577806299946450576e-07 7.859962469806268365e-08 3.519838125395475235e-08 4.473981395036945032e-08
2.722000000000000000e+03 1.398153394198307203e-09 2.752723043833400027e-07 1.039333618250017072e-07 7.270617952452419786e-07 9.582386940354345218e-07 7.863646984176060139e-08 3.522361797704651451e-08 4.476617302042714336e-08
2.723000000000000000e+03 1.397338554839690257e-09 2.755929176519425072e-07 1.040112741748573180e-07 7.284012933023237568e-07 9.586970178406125505e-07 7.867333198430095146e-08 3.524897146611613707e-08 4.479257270390691689e-08
2.724000000000000000e+03 1.396502282986268328e-09 2.759169837887508464e-07 1.040893849691879657e-07 7.297581650774135756e-07 9.591555590035807303e-07 7.871021176420667007e-08 3.527444039770254573e-08 4.481901316926757019e-08
2.725000000000000000e+03 1.395687445064629542e-09 2.762445226998400975e-07 1.041676935500117071e-07 7.311321473858075354e-07 9.596143569343396774e-07 7.874710875373665383e-08 3.530002398033877660e-08 4.484549412784504601e-08
2.726000000000000000e+03 1.394851174658147510e-09 2.765755118726689031e-07 1.042461997065130134e-07 7.325229004629762798e-07 9.600733685423516841e-07 7.878402358904137906e-08 3.532572070581289937e-08 4.487201571886691752e-08
2.727000000000000000e+03 1.394036338170320644e-09 2.769099722882454844e-07 1.043249046680842788e-07 7.339301301748604261e-07 9.605326336201044112e-07 7.882095583714593903e-08 3.535152994779875598e-08 4.489857800156341938e-08
2.728000000000000000e+03 1.393221502395335696e-09 2.772478624343295353e-07 1.044038064034095500e-07 7.353534260872543633e-07 9.609921100552900314e-07 7.885790615532995430e-08 3.537744952819088017e-08 4.492518078472296505e-08
2.729000000000000000e+03 1.392385234150428599e-09 2.775892163369878769e-07 1.044829084546779757e-07 7.367924708482041641e-07 9.614518348829911955e-07 7.889487410806177566e-08 3.540347924778229653e-08 4.495182455462233880e-08
2.730000000000000000e+03 1.391570399804528233e-09 2.779339835804689229e-07 1.045622076911749707e-07 7.382468082633920399e-07 9.619117686777821820e-07 7.893186035417506441e-08 3.542961656713354056e-08 4.497850891705282389e-08
2.731000000000000000e+03 1.390755566169117904e-09 2.782821892618780505e-07 1.046417075588812200e-07 7.397160364315440458e-07 9.623719465016562946e-07 7.896886445509921566e-08 3.545586094272158270e-08 4.500523433878431375e-08
2.732000000000000000e+03 1.389940733243416546e-09 2.786337940262250923e-07 1.047214046474300285e-07 7.411996603148645173e-07 9.628323295245884462e-07 7.900588704089535940e-08 3.548220990460240523e-08 4.503200036483464895e-08
2.733000000000000000e+03 1.389125901026645369e-09 2.789888118651338431e-07 1.048013017704410980e-07 7.426972334663075405e-07 9.632929523104047592e-07 7.904292768466889579e-08 3.550866257029528793e-08 4.505880734822208841e-08
2.734000000000000000e+03 1.388289636364762499e-09 2.793472003814651830e-07 1.048813961679356689e-07 7.442082585659972609e-07 9.637537757911028519e-07 7.907998701014408962e-08 3.553521650754381912e-08 4.508565495257930057e-08
2.735000000000000000e+03 1.387474805569248915e-09 2.797089705404105976e-07 1.049616899572864289e-07 7.457321760849416817e-07 9.642148356823874694e-07 7.911706460381595992e-08 3.556187046942500688e-08 4.511254340608788890e-08
2.736000000000000000e+03 1.386659975480331001e-09 2.800740809461797116e-07 1.050421828885778556e-07 7.472684464194141026e-07 9.646760925436997995e-07 7.915416109274582984e-08 3.558862225497919858e-08 4.513947283741527491e-08
2.737000000000000000e+03 1.385845146097233483e-09 2.804425381451738605e-07 1.051228734838614668e-07 7.488164533346471553e-07 9.651375815140805333e-07 7.919127607804182346e-08 3.561547002990401767e-08 4.516644281497001474e-08
